-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   30 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14715.93 ;     0.00 ;     0.00 ;     0.00 ;   -9678.76 ;    -     ;    -     ;     0.00 ;  11475.9 ;      11427.27 ;    80.47 ;      11225.25 ;    79.05 ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31239.55 ;     0.00 ;     0.00 ;     0.00 ;    9863.95 ;  1900.00 ;  6400.06 ;     0.00 ;  41728.1 ;     113806.83 ;    55.70 ;     123883.89 ;    60.63 ;  117.07 ;
   6 ;   31 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29175.41 ;    15.95 ;     0.00 ;     0.00 ;    8726.34 ;  1900.00 ;  5845.19 ;     0.00 ;  41728.1 ;     113806.83 ;    55.70 ;     123883.89 ;    60.63 ;  116.47 ;
   6 ;   31 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23739.97 ;   115.60 ;     0.00 ;     0.00 ;    5098.23 ;  1900.00 ;  4797.10 ;     0.00 ;  41728.1 ;     113806.83 ;    55.70 ;     123883.89 ;    60.63 ;  113.80 ;
   6 ;   31 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3548.40 ;   393.00 ; 26898.55 ;    63.44 ;     0.00 ;     0.00 ;    7143.54 ;  1900.00 ;  5447.30 ;     0.00 ;  41728.1 ;     113806.83 ;    55.70 ;     123883.89 ;    60.63 ;   63.83 ;
   6 ;   31 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5214.91 ;     0.00 ;     0.00 ;     0.00 ;    6322.89 ;    -     ;    -     ;     0.00 ;   4354.5 ;       7167.15 ;    36.02 ;       9348.78 ;    46.99 ;  117.07 ;
   6 ;   31 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3595.56 ;     0.00 ;     0.00 ;     0.00 ;    6366.74 ;    -     ;    -     ;     0.00 ;   4354.5 ;       7167.15 ;    36.02 ;       9348.78 ;    46.99 ;  116.47 ;
   6 ;   31 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1123.68 ;     0.00 ;     0.00 ;     0.00 ;    5875.52 ;    -     ;    -     ;     0.00 ;   4354.5 ;       7167.15 ;    36.02 ;       9348.78 ;    46.99 ;  113.80 ;
   6 ;   31 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2738.68 ;     0.00 ;     0.00 ;     0.00 ;    6100.53 ;    -     ;    -     ;     0.00 ;   4354.5 ;       7167.15 ;    36.02 ;       9348.78 ;    46.99 ;   63.83 ;
   6 ;   31 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4795.66 ;     0.00 ;     0.00 ;     0.00 ;    2603.34 ;    -     ;    -     ;     0.00 ;   5486.0 ;      35234.81 ;    68.28 ;      38965.69 ;    75.51 ;  117.07 ;
   6 ;   31 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3260.29 ;     0.00 ;     0.00 ;     0.00 ;    3752.11 ;    -     ;    -     ;     0.00 ;   5486.0 ;      35234.81 ;    68.28 ;      38965.69 ;    75.51 ;  116.47 ;
   6 ;   31 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1363.32 ;     0.00 ;     0.00 ;     0.00 ;    3875.68 ;    -     ;    -     ;     0.00 ;   5486.0 ;      35234.81 ;    68.28 ;      38965.69 ;    75.51 ;  113.80 ;
   6 ;   31 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2679.47 ;     0.00 ;     0.00 ;     0.00 ;    3514.81 ;    -     ;    -     ;     0.00 ;   5486.0 ;      35234.81 ;    68.28 ;      38965.69 ;    75.51 ;   63.83 ;
   6 ;   31 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11427.27 ;    80.47 ;      10991.96 ;    77.41 ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11427.27 ;    80.47 ;      10991.96 ;    77.41 ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11427.27 ;    80.47 ;      10991.96 ;    77.41 ;    0.00 ;
   6 ;   31 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11427.27 ;    80.47 ;      10991.96 ;    77.41 ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 30529.08 ;     3.87 ;     0.00 ;     0.00 ;   11246.40 ;  1900.00 ;  6400.06 ;     0.00 ;  51126.2 ;     113806.83 ;    55.70 ;     131522.30 ;    64.37 ;   66.41 ;
   6 ;   32 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28420.26 ;    95.39 ;     0.00 ;     0.00 ;   10190.94 ;  1900.00 ;  5845.19 ;     0.00 ;  51126.2 ;     113806.83 ;    55.70 ;     131522.30 ;    64.37 ;   66.22 ;
   6 ;   32 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23482.91 ;   115.60 ;     0.00 ;     0.00 ;    5985.29 ;  1900.00 ;  4797.10 ;     0.00 ;  51126.2 ;     113806.83 ;    55.70 ;     131522.30 ;    64.37 ;   64.14 ;
   6 ;   32 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26413.39 ;    81.86 ;     0.00 ;     0.00 ;    8287.13 ;  1900.00 ;  5447.30 ;     0.00 ;  51126.2 ;     113806.83 ;    55.70 ;     131522.30 ;    64.37 ;   63.83 ;
   6 ;   32 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5849.71 ;     0.00 ;     0.00 ;     0.00 ;    5980.29 ;    -     ;    -     ;     0.00 ;   7004.3 ;       7167.15 ;    36.02 ;      10794.08 ;    54.25 ;   66.41 ;
   6 ;   32 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  4612.01 ;     0.00 ;     0.00 ;     0.00 ;    5642.49 ;    -     ;    -     ;     0.00 ;   7004.3 ;       7167.15 ;    36.02 ;      10794.08 ;    54.25 ;   66.22 ;
   6 ;   32 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1913.44 ;     0.00 ;     0.00 ;     0.00 ;    5377.96 ;    -     ;    -     ;     0.00 ;   7004.3 ;       7167.15 ;    36.02 ;      10794.08 ;    54.25 ;   64.14 ;
   6 ;   32 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3537.46 ;     0.00 ;     0.00 ;     0.00 ;    5593.94 ;    -     ;    -     ;     0.00 ;   7004.3 ;       7167.15 ;    36.02 ;      10794.08 ;    54.25 ;   63.83 ;
   6 ;   32 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5835.50 ;     0.00 ;     0.00 ;     0.00 ;    1563.50 ;    -     ;    -     ;     0.00 ;   9324.2 ;      35234.81 ;    68.28 ;      41462.03 ;    80.34 ;   66.41 ;
   6 ;   32 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5076.63 ;     0.00 ;     0.00 ;     0.00 ;    1935.77 ;    -     ;    -     ;     0.00 ;   9324.2 ;      35234.81 ;    68.28 ;      41462.03 ;    80.34 ;   66.22 ;
   6 ;   32 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1772.69 ;     0.00 ;     0.00 ;     0.00 ;    3466.31 ;    -     ;    -     ;     0.00 ;   9324.2 ;      35234.81 ;    68.28 ;      41462.03 ;    80.34 ;   64.14 ;
   6 ;   32 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3562.56 ;     0.00 ;     0.00 ;     0.00 ;    2631.72 ;    -     ;    -     ;     0.00 ;   9324.2 ;      35234.81 ;    68.28 ;      41462.03 ;    80.34 ;   63.83 ;
   6 ;   32 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13247.5 ;      11427.27 ;    80.47 ;      11322.38 ;    79.73 ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13247.5 ;      11427.27 ;    80.47 ;      11322.38 ;    79.73 ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13247.5 ;      11427.27 ;    80.47 ;      11322.38 ;    79.73 ;    0.00 ;
   6 ;   32 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13247.5 ;      11427.27 ;    80.47 ;      11322.38 ;    79.73 ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32041.06 ;     0.00 ;     0.00 ;     0.00 ;    9730.54 ;  1900.00 ;  6400.06 ;     0.00 ;  53379.2 ;     113806.83 ;    55.70 ;     131108.11 ;    64.17 ;   63.98 ;
   6 ;   33 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29789.47 ;    13.95 ;     0.00 ;     0.00 ;    8740.28 ;  1900.00 ;  5845.19 ;     0.00 ;  53379.2 ;     113806.83 ;    55.70 ;     131108.11 ;    64.17 ;   63.60 ;
   6 ;   33 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 22656.54 ;   115.60 ;     0.00 ;     0.00 ;    6811.66 ;  1900.00 ;  4797.10 ;     0.00 ;  53379.2 ;     113806.83 ;    55.70 ;     131108.11 ;    64.17 ;   60.16 ;
   6 ;   33 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26681.61 ;    63.00 ;     0.00 ;     0.00 ;    8000.04 ;  1900.00 ;  5447.30 ;     0.00 ;  53379.2 ;     113806.83 ;    55.70 ;     131108.11 ;    64.17 ;   63.83 ;
   6 ;   33 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4653.67 ;     0.00 ;     0.00 ;     0.00 ;    7176.33 ;    -     ;    -     ;     0.00 ;   5241.2 ;       7167.15 ;    36.02 ;      10640.10 ;    53.48 ;   63.98 ;
   6 ;   33 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3015.43 ;     0.00 ;     0.00 ;     0.00 ;    7239.07 ;    -     ;    -     ;     0.00 ;   5241.2 ;       7167.15 ;    36.02 ;      10640.10 ;    53.48 ;   63.60 ;
   6 ;   33 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   876.69 ;     0.00 ;     0.00 ;     0.00 ;    6414.71 ;    -     ;    -     ;     0.00 ;   5241.2 ;       7167.15 ;    36.02 ;      10640.10 ;    53.48 ;   60.16 ;
   6 ;   33 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2336.24 ;     0.00 ;     0.00 ;     0.00 ;    6795.17 ;    -     ;    -     ;     0.00 ;   5241.2 ;       7167.15 ;    36.02 ;      10640.10 ;    53.48 ;   63.83 ;
   6 ;   33 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4676.86 ;     0.00 ;     0.00 ;     0.00 ;    2722.14 ;    -     ;    -     ;     0.00 ;   5483.0 ;      35234.81 ;    68.28 ;      39053.82 ;    75.68 ;   63.98 ;
   6 ;   33 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3362.75 ;     0.00 ;     0.00 ;     0.00 ;    3649.65 ;    -     ;    -     ;     0.00 ;   5483.0 ;      35234.81 ;    68.28 ;      39053.82 ;    75.68 ;   63.60 ;
   6 ;   33 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1281.28 ;     0.00 ;     0.00 ;     0.00 ;    3957.72 ;    -     ;    -     ;     0.00 ;   5483.0 ;      35234.81 ;    68.28 ;      39053.82 ;    75.68 ;   60.16 ;
   6 ;   33 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2628.22 ;     0.00 ;     0.00 ;     0.00 ;    3566.06 ;    -     ;    -     ;     0.00 ;   5483.0 ;      35234.81 ;    68.28 ;      39053.82 ;    75.68 ;   63.83 ;
   6 ;   33 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16747.0 ;      11427.27 ;    80.47 ;      11364.54 ;    80.03 ;   60.16 ;
   6 ;   33 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 17996.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16747.0 ;      11427.27 ;    80.47 ;      11364.54 ;    80.03 ;   60.16 ;
   6 ;   33 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 15967.59 ;     0.00 ;     0.00 ;     0.00 ;  -11588.69 ;    -     ;    -     ;     0.00 ;  16747.0 ;      11427.27 ;    80.47 ;      11364.54 ;    80.03 ;   60.16 ;
   6 ;   33 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1026.30 ;     0.00 ; 16967.08 ;     0.00 ;     0.00 ;     0.00 ;  -12268.21 ;    -     ;    -     ;     0.00 ;  16747.0 ;      11427.27 ;    80.47 ;      11364.54 ;    80.03 ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   60.16 ;
   6 ;   33 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   60.16 ;
   6 ;   33 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   60.16 ;
   6 ;   33 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 34793.62 ;     0.00 ;     0.00 ;     0.00 ;    7118.98 ;  1900.00 ;  6400.06 ;     0.00 ;  54998.6 ;     113806.83 ;    55.70 ;     132798.49 ;    64.99 ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 32123.46 ;    86.52 ;     0.00 ;     0.00 ;    6619.86 ;  1900.00 ;  5845.19 ;     0.00 ;  54998.6 ;     113806.83 ;    55.70 ;     132798.49 ;    64.99 ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22957.65 ;   115.60 ;     0.00 ;     0.00 ;    6651.55 ;  1900.00 ;  4797.10 ;     0.00 ;  54998.6 ;     113806.83 ;    55.70 ;     132798.49 ;    64.99 ;    0.00 ;
   6 ;   34 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 28071.33 ;    78.90 ;     0.00 ;     0.00 ;    6767.23 ;  1900.00 ;  5447.30 ;     0.00 ;  54998.6 ;     113806.83 ;    55.70 ;     132798.49 ;    64.99 ;   63.83 ;
   6 ;   34 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2977.64 ;     0.00 ;     0.00 ;     0.00 ;    8852.36 ;    -     ;    -     ;     0.00 ;   2249.8 ;       7167.15 ;    36.02 ;       8283.88 ;    41.63 ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1343.31 ;     0.00 ;     0.00 ;     0.00 ;    8911.19 ;    -     ;    -     ;     0.00 ;   2249.8 ;       7167.15 ;    36.02 ;       8283.88 ;    41.63 ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   781.91 ;     0.00 ;     0.00 ;     0.00 ;    6509.49 ;    -     ;    -     ;     0.00 ;   2249.8 ;       7167.15 ;    36.02 ;       8283.88 ;    41.63 ;    0.00 ;
   6 ;   34 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1480.98 ;     0.00 ;     0.00 ;     0.00 ;    7650.43 ;    -     ;    -     ;     0.00 ;   2249.8 ;       7167.15 ;    36.02 ;       8283.88 ;    41.63 ;   63.83 ;
   6 ;   34 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3741.34 ;     0.00 ;     0.00 ;     0.00 ;    3657.66 ;    -     ;    -     ;     0.00 ;   6661.6 ;      35234.81 ;    68.28 ;      39802.18 ;    77.13 ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  2914.45 ;     0.00 ;     0.00 ;     0.00 ;    4097.95 ;    -     ;    -     ;     0.00 ;   6661.6 ;      35234.81 ;    68.28 ;      39802.18 ;    77.13 ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1718.22 ;     0.00 ;     0.00 ;     0.00 ;    3520.78 ;    -     ;    -     ;     0.00 ;   6661.6 ;      35234.81 ;    68.28 ;      39802.18 ;    77.13 ;    0.00 ;
   6 ;   34 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2511.11 ;     0.00 ;     0.00 ;     0.00 ;    3683.17 ;    -     ;    -     ;     0.00 ;   6661.6 ;      35234.81 ;    68.28 ;      39802.18 ;    77.13 ;   63.83 ;
   6 ;   34 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15546.2 ;      11427.27 ;    80.47 ;      11293.45 ;    79.53 ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15546.2 ;      11427.27 ;    80.47 ;      11293.45 ;    79.53 ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15546.2 ;      11427.27 ;    80.47 ;      11293.45 ;    79.53 ;    0.00 ;
   6 ;   34 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15546.2 ;      11427.27 ;    80.47 ;      11293.45 ;    79.53 ;    0.00 ;
   6 ;   34 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
