***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   44 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29570.37 ;     0.00 ;     0.00 ;     0.00 ;    8945.43 ;  1900.00 ;  5852.76 ;     0.00 ;  54931.6 ;     103795.42 ;    50.80 ;     124154.78 ;    60.76 ;   68.55 ;
   6 ;   44 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23089.43 ;    90.63 ;     0.00 ;     0.00 ;    6353.79 ;  1900.00 ;  4248.82 ;     0.00 ;  54931.6 ;     103795.42 ;    50.80 ;     124154.78 ;    60.76 ;   61.36 ;
   6 ;   44 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27098.01 ;    46.99 ;     0.00 ;     0.00 ;    7567.64 ;  1900.00 ;  5006.66 ;     0.00 ;  54931.6 ;     103795.42 ;    50.80 ;     124154.78 ;    60.76 ;  105.45 ;
   6 ;   44 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  2755.29 ;     0.00 ;     0.00 ;     0.00 ;    8899.71 ;    -     ;    -     ;     0.00 ;    928.2 ;       6393.22 ;    32.13 ;       6272.69 ;    31.53 ;   68.55 ;
   6 ;   44 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2253.40 ;     0.00 ;     0.00 ;     0.00 ;    7826.10 ;    -     ;    -     ;     0.00 ;    928.2 ;       6393.22 ;    32.13 ;       6272.69 ;    31.53 ;   68.55 ;
   6 ;   44 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   632.54 ;     0.00 ;     0.00 ;     0.00 ;    6658.86 ;    -     ;    -     ;     0.00 ;    928.2 ;       6393.22 ;    32.13 ;       6272.69 ;    31.53 ;   61.36 ;
   6 ;   44 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   774.76 ;     0.00 ;  1544.62 ;     0.00 ;     0.00 ;     0.00 ;    7502.52 ;    -     ;    -     ;     0.00 ;    928.2 ;       6393.22 ;    32.13 ;       6272.69 ;    31.53 ;  105.45 ;
   6 ;   44 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6791.02 ;     0.00 ;     0.00 ;     0.00 ;     607.98 ;    -     ;    -     ;     0.00 ;  13627.5 ;      34788.89 ;    67.41 ;      43839.90 ;    84.95 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6253.26 ;     0.00 ;     0.00 ;     0.00 ;     759.14 ;    -     ;    -     ;     0.00 ;  13627.5 ;      34788.89 ;    67.41 ;      43839.90 ;    84.95 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4025.63 ;     0.00 ;     0.00 ;     0.00 ;    1213.37 ;    -     ;    -     ;     0.00 ;  13627.5 ;      34788.89 ;    67.41 ;      43839.90 ;    84.95 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5239.27 ;     0.00 ;     0.00 ;     0.00 ;     955.01 ;    -     ;    -     ;     0.00 ;  13627.5 ;      34788.89 ;    67.41 ;      43839.90 ;    84.95 ;  105.45 ;
   6 ;   44 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17115.51 ;     0.00 ;     0.00 ;     0.00 ;  -11694.61 ;    -     ;    -     ;     0.00 ;  16765.9 ;      11192.86 ;    78.82 ;      11532.80 ;    81.21 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16980.67 ;     0.00 ;     0.00 ;     0.00 ;  -11645.77 ;    -     ;    -     ;     0.00 ;  16765.9 ;      11192.86 ;    78.82 ;      11532.80 ;    81.21 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16765.9 ;      11192.86 ;    78.82 ;      11532.80 ;    81.21 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16723.88 ;     0.00 ;     0.00 ;     0.00 ;  -11686.70 ;    -     ;    -     ;     0.00 ;  16765.9 ;      11192.86 ;    78.82 ;      11532.80 ;    81.21 ;    0.00 ;
   6 ;   44 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   45 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32064.73 ;    21.69 ;     0.00 ;     0.00 ;    9060.46 ;  1900.00 ;  5797.76 ;     0.00 ;  43210.0 ;     103795.42 ;    50.80 ;     114675.96 ;    56.13 ;  140.08 ;
   6 ;   45 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29459.05 ;   115.60 ;     0.00 ;     0.00 ;    8504.25 ;  1900.00 ;  5852.76 ;     0.00 ;  43210.0 ;     103795.42 ;    50.80 ;     114675.96 ;    56.13 ;  139.41 ;
   6 ;   45 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23250.62 ;   115.60 ;     0.00 ;     0.00 ;    5549.48 ;  1900.00 ;  4248.82 ;     0.00 ;  43210.0 ;     103795.42 ;    50.80 ;     114675.96 ;    56.13 ;  136.00 ;
   6 ;   45 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26923.45 ;    90.96 ;     0.00 ;     0.00 ;    7118.07 ;  1900.00 ;  5006.66 ;     0.00 ;  43210.0 ;     103795.42 ;    50.80 ;     114675.96 ;    56.13 ;  105.45 ;
   6 ;   45 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3440.18 ;     0.00 ;     0.00 ;     0.00 ;    8097.62 ;    -     ;    -     ;     0.00 ;   4608.1 ;       6393.22 ;    32.13 ;       9809.15 ;    49.30 ;  140.08 ;
   6 ;   45 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2001.52 ;     0.00 ;     0.00 ;     0.00 ;    7960.78 ;    -     ;    -     ;     0.00 ;   4608.1 ;       6393.22 ;    32.13 ;       9809.15 ;    49.30 ;  139.41 ;
   6 ;   45 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   716.17 ;     0.00 ;     0.00 ;     0.00 ;    6283.03 ;    -     ;    -     ;     0.00 ;   4608.1 ;       6393.22 ;    32.13 ;       9809.15 ;    49.30 ;  136.00 ;
   6 ;   45 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1712.47 ;     0.00 ;     0.00 ;     0.00 ;    7126.73 ;    -     ;    -     ;     0.00 ;   4608.1 ;       6393.22 ;    32.13 ;       9809.15 ;    49.30 ;  105.45 ;
   6 ;   45 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   5919.5 ;      34788.89 ;    67.41 ;      38459.63 ;    74.53 ;  138.50 ;
   6 ;   45 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4133.55 ;     0.00 ;     0.00 ;     0.00 ;    1686.75 ;    -     ;    -     ;     0.00 ;   5919.5 ;      34788.89 ;    67.41 ;      38459.63 ;    74.53 ;  138.50 ;
   6 ;   45 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1409.80 ;     0.00 ;     0.00 ;     0.00 ;    3002.10 ;    -     ;    -     ;     0.00 ;   5919.5 ;      34788.89 ;    67.41 ;      38459.63 ;    74.53 ;  136.00 ;
   6 ;   45 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1351.64 ;     0.00 ;  2865.94 ;     0.00 ;     0.00 ;     0.00 ;    2325.50 ;    -     ;    -     ;     0.00 ;   5919.5 ;      34788.89 ;    67.41 ;      38459.63 ;    74.53 ;  105.45 ;
   6 ;   45 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2155.52 ;     0.00 ; 16953.38 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   9427.3 ;      11192.86 ;    78.82 ;      10835.90 ;    76.31 ;   97.66 ;
   6 ;   45 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1545.10 ;     0.00 ; 17477.80 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   9427.3 ;      11192.86 ;    78.82 ;      10835.90 ;    76.31 ;   97.66 ;
   6 ;   45 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1545.10 ;     0.00 ; 15560.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   9427.3 ;      11192.86 ;    78.82 ;      10835.90 ;    76.31 ;   96.02 ;
   6 ;   45 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1705.24 ;     0.00 ; 16345.86 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;   9427.3 ;      11192.86 ;    78.82 ;      10835.90 ;    76.31 ;    0.00 ;
   6 ;   45 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   45 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   45 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   96.02 ;
   6 ;   45 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33236.18 ;    44.88 ;     0.00 ;     0.00 ;    7950.30 ;  1900.00 ;  5797.76 ;     0.00 ;  48356.6 ;     103795.42 ;    50.80 ;     119230.79 ;    58.35 ;  105.10 ;
   6 ;   46 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30389.82 ;   115.60 ;     0.00 ;     0.00 ;    7611.58 ;  1900.00 ;  5852.76 ;     0.00 ;  48356.6 ;     103795.42 ;    50.80 ;     119230.79 ;    58.35 ;  103.75 ;
   6 ;   46 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23466.52 ;   115.60 ;     0.00 ;     0.00 ;    5371.68 ;  1900.00 ;  4248.82 ;     0.00 ;  48356.6 ;     103795.42 ;    50.80 ;     119230.79 ;    58.35 ;   99.96 ;
   6 ;   46 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27546.69 ;    97.05 ;     0.00 ;     0.00 ;    6539.01 ;  1900.00 ;  5006.66 ;     0.00 ;  48356.6 ;     103795.42 ;    50.80 ;     119230.79 ;    58.35 ;  105.45 ;
   6 ;   46 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2946.73 ;     0.00 ;     0.00 ;     0.00 ;    8591.07 ;    -     ;    -     ;     0.00 ;   2559.0 ;       6393.22 ;    32.13 ;       7886.49 ;    39.64 ;  105.10 ;
   6 ;   46 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1726.87 ;     0.00 ;     0.00 ;     0.00 ;    8235.43 ;    -     ;    -     ;     0.00 ;   2559.0 ;       6393.22 ;    32.13 ;       7886.49 ;    39.64 ;  103.75 ;
   6 ;   46 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   722.11 ;     0.00 ;     0.00 ;     0.00 ;    6277.09 ;    -     ;    -     ;     0.00 ;   2559.0 ;       6393.22 ;    32.13 ;       7886.49 ;    39.64 ;   99.96 ;
   6 ;   46 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1525.91 ;     0.00 ;     0.00 ;     0.00 ;    7313.29 ;    -     ;    -     ;     0.00 ;   2559.0 ;       6393.22 ;    32.13 ;       7886.49 ;    39.64 ;  105.45 ;
   6 ;   46 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5142.61 ;     0.00 ;     0.00 ;     0.00 ;    2256.39 ;    -     ;    -     ;     0.00 ;   7059.1 ;      34788.89 ;    67.41 ;      39449.66 ;    76.44 ;  105.10 ;
   6 ;   46 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4006.65 ;     0.00 ;     0.00 ;     0.00 ;    3005.75 ;    -     ;    -     ;     0.00 ;   7059.1 ;      34788.89 ;    67.41 ;      39449.66 ;    76.44 ;  103.75 ;
   6 ;   46 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1341.15 ;     0.00 ;     0.00 ;     0.00 ;    3897.85 ;    -     ;    -     ;     0.00 ;   7059.1 ;      34788.89 ;    67.41 ;      39449.66 ;    76.44 ;   99.96 ;
   6 ;   46 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2922.55 ;     0.00 ;     0.00 ;     0.00 ;    3271.73 ;    -     ;    -     ;     0.00 ;   7059.1 ;      34788.89 ;    67.41 ;      39449.66 ;    76.44 ;  105.45 ;
   6 ;   46 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13999.0 ;      11192.86 ;    78.82 ;      11006.26 ;    77.51 ;    0.00 ;
   6 ;   46 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13999.0 ;      11192.86 ;    78.82 ;      11006.26 ;    77.51 ;    0.00 ;
   6 ;   46 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13999.0 ;      11192.86 ;    78.82 ;      11006.26 ;    77.51 ;    0.00 ;
   6 ;   46 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13999.0 ;      11192.86 ;    78.82 ;      11006.26 ;    77.51 ;    0.00 ;
   6 ;   46 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33209.10 ;     0.00 ;     0.00 ;     0.00 ;    7694.40 ;  1900.00 ;  5797.76 ;     0.00 ;  39361.4 ;     103795.42 ;    50.80 ;     110800.03 ;    54.23 ;  160.43 ;
   6 ;   47 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31348.13 ;     0.00 ;     0.00 ;     0.00 ;    6299.57 ;  1900.00 ;  5852.76 ;     0.00 ;  39361.4 ;     103795.42 ;    50.80 ;     110800.03 ;    54.23 ;  159.47 ;
   6 ;   47 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22669.95 ;   106.26 ;     0.00 ;     0.00 ;    5920.81 ;  1900.00 ;  4248.82 ;     0.00 ;  39361.4 ;     103795.42 ;    50.80 ;     110800.03 ;    54.23 ;  152.69 ;
   6 ;   47 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27336.55 ;    55.10 ;     0.00 ;     0.00 ;    6469.10 ;  1900.00 ;  5006.66 ;     0.00 ;  39361.4 ;     103795.42 ;    50.80 ;     110800.03 ;    54.23 ;  105.45 ;
   6 ;   47 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3396.04 ;     0.00 ;     0.00 ;     0.00 ;    8141.76 ;    -     ;    -     ;     0.00 ;   2669.4 ;       6393.22 ;    32.13 ;       7784.19 ;    39.12 ;  160.43 ;
   6 ;   47 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2338.02 ;     0.00 ;     0.00 ;     0.00 ;    7624.28 ;    -     ;    -     ;     0.00 ;   2669.4 ;       6393.22 ;    32.13 ;       7784.19 ;    39.12 ;  159.47 ;
   6 ;   47 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   767.34 ;     0.00 ;     0.00 ;     0.00 ;    6231.86 ;    -     ;    -     ;     0.00 ;   2669.4 ;       6393.22 ;    32.13 ;       7784.19 ;    39.12 ;  152.70 ;
   6 ;   47 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1801.16 ;     0.00 ;     0.00 ;     0.00 ;    7038.04 ;    -     ;    -     ;     0.00 ;   2669.4 ;       6393.22 ;    32.13 ;       7784.19 ;    39.12 ;  105.45 ;
   6 ;   47 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   4342.4 ;      34788.89 ;    67.41 ;      37029.83 ;    71.76 ;  155.47 ;
   6 ;   47 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4098.54 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   4342.4 ;      34788.89 ;    67.41 ;      37029.83 ;    71.76 ;  155.47 ;
   6 ;   47 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1421.03 ;     0.00 ;     0.00 ;     0.00 ;    2625.87 ;    -     ;    -     ;     0.00 ;   4342.4 ;      34788.89 ;    67.41 ;      37029.83 ;    71.76 ;  152.69 ;
   6 ;   47 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2864.09 ;     0.00 ;     0.00 ;     0.00 ;    2138.09 ;    -     ;    -     ;     0.00 ;   4342.4 ;      34788.89 ;    67.41 ;      37029.83 ;    71.76 ;  105.45 ;
   6 ;   47 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11305.2 ;      11192.86 ;    78.82 ;      10837.22 ;    76.32 ;    0.00 ;
   6 ;   47 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11305.2 ;      11192.86 ;    78.82 ;      10837.22 ;    76.32 ;    0.00 ;
   6 ;   47 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11305.2 ;      11192.86 ;    78.82 ;      10837.22 ;    76.32 ;    0.00 ;
   6 ;   47 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11305.2 ;      11192.86 ;    78.82 ;      10837.22 ;    76.32 ;    0.00 ;
   6 ;   47 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31406.98 ;     0.00 ;     0.00 ;     0.00 ;    9696.52 ;  1900.00 ;  5797.76 ;     0.00 ;  37060.4 ;     103795.42 ;    50.80 ;     109105.03 ;    53.40 ;  137.61 ;
   6 ;   48 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28538.62 ;     0.00 ;     0.00 ;     0.00 ;    9309.08 ;  1900.00 ;  5852.76 ;     0.00 ;  37060.4 ;     103795.42 ;    50.80 ;     109105.03 ;    53.40 ;  136.41 ;
