-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   50 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29999.25 ;   115.60 ;     0.00 ;     0.00 ;    8532.15 ;  1900.00 ;  5861.38 ;     0.00 ;  50421.8 ;     113716.32 ;    55.66 ;     131210.56 ;    64.22 ;   76.70 ;
   6 ;   50 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 22049.84 ;   115.60 ;     0.00 ;     0.00 ;    7418.36 ;  1900.00 ;  4462.66 ;     0.00 ;  50421.8 ;     113716.32 ;    55.66 ;     131210.56 ;    64.22 ;   67.12 ;
   6 ;   50 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2956.55 ;   393.00 ; 26594.31 ;    95.33 ;     0.00 ;     0.00 ;    8071.53 ;  2025.21 ;  5337.50 ;     0.00 ;  50421.8 ;     113716.32 ;    55.66 ;     131210.56 ;    64.22 ;   81.04 ;
   6 ;   50 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3946.79 ;     0.00 ;     0.00 ;     0.00 ;    7708.21 ;    -     ;    -     ;     0.00 ;   3669.3 ;       6063.24 ;    30.47 ;       8158.81 ;    41.00 ;   77.09 ;
   6 ;   50 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2405.19 ;     0.00 ;     0.00 ;     0.00 ;    7674.31 ;    -     ;    -     ;     0.00 ;   3669.3 ;       6063.24 ;    30.47 ;       8158.81 ;    41.00 ;   76.70 ;
   6 ;   50 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   858.51 ;     0.00 ;   888.13 ;     0.00 ;     0.00 ;     0.00 ;    6235.25 ;    -     ;    -     ;     0.00 ;   3669.3 ;       6063.24 ;    30.47 ;       8158.81 ;    41.00 ;   67.12 ;
   6 ;   50 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   861.88 ;     0.00 ;  2023.00 ;     0.00 ;     0.00 ;     0.00 ;    6937.03 ;    -     ;    -     ;     0.00 ;   3669.3 ;       6063.24 ;    30.47 ;       8158.81 ;    41.00 ;   81.04 ;
   6 ;   50 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4455.95 ;     0.00 ;     0.00 ;     0.00 ;    2943.05 ;    -     ;    -     ;     0.00 ;   5924.3 ;      35716.48 ;    69.21 ;      39645.90 ;    76.82 ;   77.09 ;
   6 ;   50 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3589.86 ;     0.00 ;     0.00 ;     0.00 ;    3422.54 ;    -     ;    -     ;     0.00 ;   5924.3 ;      35716.48 ;    69.21 ;      39645.90 ;    76.82 ;   76.70 ;
   6 ;   50 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1212.76 ;     0.00 ;     0.00 ;     0.00 ;    4026.24 ;    -     ;    -     ;     0.00 ;   5924.3 ;      35716.48 ;    69.21 ;      39645.90 ;    76.82 ;   67.12 ;
   6 ;   50 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2584.50 ;     0.00 ;     0.00 ;     0.00 ;    3609.78 ;    -     ;    -     ;     0.00 ;   5924.3 ;      35716.48 ;    69.21 ;      39645.90 ;    76.82 ;   81.04 ;
   6 ;   50 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   885.63 ;     0.00 ; 18223.27 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10884.6 ;      11331.40 ;    79.80 ;      11065.98 ;    77.93 ;   59.08 ;
   6 ;   50 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10884.6 ;      11331.40 ;    79.80 ;      11065.98 ;    77.93 ;   59.08 ;
   6 ;   50 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   935.30 ;     0.00 ; 16169.90 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10884.6 ;      11331.40 ;    79.80 ;      11065.98 ;    77.93 ;   59.08 ;
   6 ;   50 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   868.08 ;     0.00 ; 17183.02 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10884.6 ;      11331.40 ;    79.80 ;      11065.98 ;    77.93 ;    0.00 ;
   6 ;   50 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   50 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   50 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   50 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   51 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33509.55 ;     2.70 ;     0.00 ;     0.00 ;    8164.75 ;  2377.25 ;  6629.00 ;     0.00 ;  51909.4 ;     113716.32 ;    55.66 ;     131212.70 ;    64.22 ;   91.56 ;
   6 ;   51 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30140.51 ;    94.31 ;     0.00 ;     0.00 ;    8369.60 ;  1900.00 ;  5861.38 ;     0.00 ;  51909.4 ;     113716.32 ;    55.66 ;     131212.70 ;    64.22 ;   90.52 ;
   6 ;   51 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23704.87 ;   115.60 ;     0.00 ;     0.00 ;    5663.33 ;  1900.00 ;  4462.66 ;     0.00 ;  51909.4 ;     113716.32 ;    55.66 ;     131212.70 ;    64.22 ;   86.12 ;
   6 ;   51 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27687.36 ;    81.32 ;     0.00 ;     0.00 ;    6912.61 ;  2025.21 ;  5337.50 ;     0.00 ;  51909.4 ;     113716.32 ;    55.66 ;     131212.70 ;    64.22 ;   81.04 ;
   6 ;   51 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2823.15 ;     0.00 ;     0.00 ;     0.00 ;    8714.65 ;    -     ;    -     ;     0.00 ;   1132.9 ;       6063.24 ;    30.47 ;       6068.83 ;    30.50 ;   91.56 ;
   6 ;   51 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1628.72 ;     0.00 ;     0.00 ;     0.00 ;    8333.58 ;    -     ;    -     ;     0.00 ;   1132.9 ;       6063.24 ;    30.47 ;       6068.83 ;    30.50 ;   90.52 ;
   6 ;   51 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   764.09 ;     0.00 ;     0.00 ;     0.00 ;    6235.11 ;    -     ;    -     ;     0.00 ;   1132.9 ;       6063.24 ;    30.47 ;       6068.83 ;    30.50 ;   86.12 ;
   6 ;   51 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1493.75 ;     0.00 ;     0.00 ;     0.00 ;    7345.46 ;    -     ;    -     ;     0.00 ;   1132.9 ;       6063.24 ;    30.47 ;       6068.83 ;    30.50 ;   81.04 ;
   6 ;   51 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5440.80 ;     0.00 ;     0.00 ;     0.00 ;    1958.20 ;    -     ;    -     ;     0.00 ;   6713.3 ;      35716.48 ;    69.21 ;      39889.12 ;    77.30 ;   89.78 ;
   6 ;   51 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4854.20 ;     0.00 ;     0.00 ;     0.00 ;    2158.20 ;    -     ;    -     ;     0.00 ;   6713.3 ;      35716.48 ;    69.21 ;      39889.12 ;    77.30 ;   89.77 ;
   6 ;   51 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1463.78 ;     0.00 ;     0.00 ;     0.00 ;    3775.22 ;    -     ;    -     ;     0.00 ;   6713.3 ;      35716.48 ;    69.21 ;      39889.12 ;    77.30 ;   86.12 ;
   6 ;   51 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3250.10 ;     0.00 ;     0.00 ;     0.00 ;    2944.19 ;    -     ;    -     ;     0.00 ;   6713.3 ;      35716.48 ;    69.21 ;      39889.12 ;    77.30 ;   81.04 ;
   6 ;   51 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16461.3 ;      11331.40 ;    79.80 ;      11388.30 ;    80.20 ;    0.00 ;
   6 ;   51 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16461.3 ;      11331.40 ;    79.80 ;      11388.30 ;    80.20 ;    0.00 ;
   6 ;   51 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16461.3 ;      11331.40 ;    79.80 ;      11388.30 ;    80.20 ;    0.00 ;
   6 ;   51 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16461.3 ;      11331.40 ;    79.80 ;      11388.30 ;    80.20 ;    0.00 ;
   6 ;   51 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   51 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   51 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   51 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   52 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31777.89 ;     0.00 ;     0.00 ;     0.00 ;    9893.71 ;  2377.25 ;  6629.00 ;     0.00 ;  43968.3 ;     113716.32 ;    55.66 ;     124759.76 ;    61.06 ;   82.43 ;
   6 ;   52 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29307.17 ;     0.00 ;     0.00 ;     0.00 ;    9108.63 ;  1900.00 ;  5861.38 ;     0.00 ;  43968.3 ;     113716.32 ;    55.66 ;     124759.76 ;    61.06 ;   82.43 ;
   6 ;   52 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23531.78 ;    99.58 ;     0.00 ;     0.00 ;    5820.40 ;  1900.00 ;  4462.66 ;     0.00 ;  43968.3 ;     113716.32 ;    55.66 ;     124759.76 ;    61.06 ;   80.54 ;
   6 ;   52 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26960.71 ;    51.64 ;     0.00 ;     0.00 ;    7609.59 ;  2025.21 ;  5337.50 ;     0.00 ;  43968.3 ;     113716.32 ;    55.66 ;     124759.76 ;    61.06 ;   81.04 ;
   6 ;   52 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  6572.49 ;     0.00 ;     0.00 ;     0.00 ;    5082.51 ;    -     ;    -     ;     0.00 ;   7870.9 ;       6063.24 ;    30.47 ;      10904.12 ;    54.80 ;   82.43 ;
   6 ;   52 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  4978.32 ;     0.00 ;     0.00 ;     0.00 ;    5101.18 ;    -     ;    -     ;     0.00 ;   7870.9 ;       6063.24 ;    30.47 ;      10904.12 ;    54.80 ;   82.43 ;
   6 ;   52 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1918.78 ;     0.00 ;     0.00 ;     0.00 ;    5197.62 ;    -     ;    -     ;     0.00 ;   7870.9 ;       6063.24 ;    30.47 ;      10904.12 ;    54.80 ;   80.54 ;
   6 ;   52 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  3810.11 ;     0.00 ;     0.00 ;     0.00 ;    5146.29 ;    -     ;    -     ;     0.00 ;   7870.9 ;       6063.24 ;    30.47 ;      10904.12 ;    54.80 ;   81.04 ;
   6 ;   52 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4154.83 ;     0.00 ;     0.00 ;     0.00 ;    3244.17 ;    -     ;    -     ;     0.00 ;   4538.8 ;      35716.48 ;    69.21 ;      38706.20 ;    75.00 ;   82.43 ;
   6 ;   52 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3786.08 ;     0.00 ;     0.00 ;     0.00 ;    3226.32 ;    -     ;    -     ;     0.00 ;   4538.8 ;      35716.48 ;    69.21 ;      38706.20 ;    75.00 ;   82.43 ;
   6 ;   52 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1342.37 ;     0.00 ;     0.00 ;     0.00 ;    3896.63 ;    -     ;    -     ;     0.00 ;   4538.8 ;      35716.48 ;    69.21 ;      38706.20 ;    75.00 ;   80.54 ;
   6 ;   52 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2615.71 ;     0.00 ;     0.00 ;     0.00 ;    3578.57 ;    -     ;    -     ;     0.00 ;   4538.8 ;      35716.48 ;    69.21 ;      38706.20 ;    75.00 ;   81.04 ;
   6 ;   52 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 16673.99 ;     0.00 ;     0.00 ;     0.00 ;  -11591.39 ;    -     ;    -     ;     0.00 ;  11200.1 ;      11331.40 ;    79.80 ;      10878.54 ;    76.61 ;   82.43 ;
   6 ;   52 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 15803.72 ;     0.00 ;     0.00 ;     0.00 ;  -10807.12 ;    -     ;    -     ;     0.00 ;  11200.1 ;      11331.40 ;    79.80 ;      10878.54 ;    76.61 ;   82.43 ;
   6 ;   52 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 13071.67 ;     0.00 ;     0.00 ;     0.00 ;   -8692.77 ;    -     ;    -     ;     0.00 ;  11200.1 ;      11331.40 ;    79.80 ;      10878.54 ;    76.61 ;   80.54 ;
   6 ;   52 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1026.30 ;     0.00 ; 14615.41 ;     0.00 ;     0.00 ;     0.00 ;   -9916.54 ;    -     ;    -     ;     0.00 ;  11200.1 ;      11331.40 ;    79.80 ;      10878.54 ;    76.61 ;    0.00 ;
   6 ;   52 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.43 ;
   6 ;   52 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.43 ;
   6 ;   52 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   80.54 ;
   6 ;   52 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   53 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31051.16 ;     0.00 ;     0.00 ;     0.00 ;   10090.44 ;  2377.25 ;  6629.00 ;     0.00 ;  43071.5 ;     113716.32 ;    55.66 ;     124131.18 ;    60.75 ;  102.93 ;
   6 ;   53 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28761.80 ;     4.20 ;     0.00 ;     0.00 ;    9128.21 ;  1900.00 ;  5861.38 ;     0.00 ;  43071.5 ;     113716.32 ;    55.66 ;     124131.18 ;    60.75 ;  102.06 ;
   6 ;   53 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22015.92 ;   110.54 ;     0.00 ;     0.00 ;    6817.22 ;  1900.00 ;  4462.66 ;     0.00 ;  43071.5 ;     113716.32 ;    55.66 ;     124131.18 ;    60.75 ;   97.66 ;
   6 ;   53 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 25864.54 ;    58.24 ;     0.00 ;     0.00 ;    8182.36 ;  2025.21 ;  5337.50 ;     0.00 ;  43071.5 ;     113716.32 ;    55.66 ;     124131.18 ;    60.75 ;   81.04 ;
   6 ;   53 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4762.49 ;     0.00 ;     0.00 ;     0.00 ;    6775.31 ;    -     ;    -     ;     0.00 ;   6310.0 ;       6063.24 ;    30.47 ;      10334.95 ;    51.94 ;  102.93 ;
   6 ;   53 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3178.78 ;     0.00 ;     0.00 ;     0.00 ;    6783.52 ;    -     ;    -     ;     0.00 ;   6310.0 ;       6063.24 ;    30.47 ;      10334.95 ;    51.94 ;  102.06 ;
   6 ;   53 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1261.58 ;     0.00 ;     0.00 ;     0.00 ;    5737.62 ;    -     ;    -     ;     0.00 ;   6310.0 ;       6063.24 ;    30.47 ;      10334.95 ;    51.94 ;   97.66 ;
   6 ;   53 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2600.16 ;     0.00 ;     0.00 ;     0.00 ;    6239.05 ;    -     ;    -     ;     0.00 ;   6310.0 ;       6063.24 ;    30.47 ;      10334.95 ;    51.94 ;   81.04 ;
   6 ;   53 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4635.75 ;     0.00 ;     0.00 ;     0.00 ;    2763.25 ;    -     ;    -     ;     0.00 ;   3599.5 ;      35716.48 ;    69.21 ;      37713.46 ;    73.08 ;  102.93 ;
   6 ;   53 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3295.13 ;     0.00 ;     0.00 ;     0.00 ;    3717.27 ;    -     ;    -     ;     0.00 ;   3599.5 ;      35716.48 ;    69.21 ;      37713.46 ;    73.08 ;  102.06 ;
   6 ;   53 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1262.73 ;     0.00 ;     0.00 ;     0.00 ;    3976.27 ;    -     ;    -     ;     0.00 ;   3599.5 ;      35716.48 ;    69.21 ;      37713.46 ;    73.08 ;   97.66 ;
   6 ;   53 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2593.00 ;     0.00 ;     0.00 ;     0.00 ;    3601.28 ;    -     ;    -     ;     0.00 ;   3599.5 ;      35716.48 ;    69.21 ;      37713.46 ;    73.08 ;   81.04 ;
   6 ;   53 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11012.1 ;      11331.40 ;    79.80 ;      10925.52 ;    76.94 ;   99.33 ;
   6 ;   53 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11012.1 ;      11331.40 ;    79.80 ;      10925.52 ;    76.94 ;   99.33 ;
   6 ;   53 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1880.79 ;     0.00 ; 14317.90 ;     0.00 ;     0.00 ;     0.00 ;  -10793.49 ;    -     ;    -     ;     0.00 ;  11012.1 ;      11331.40 ;    79.80 ;      10925.52 ;    76.94 ;   97.66 ;
   6 ;   53 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2044.26 ;     0.00 ; 15536.80 ;     0.00 ;     0.00 ;     0.00 ;  -11855.88 ;    -     ;    -     ;     0.00 ;  11012.1 ;      11331.40 ;    79.80 ;      10925.52 ;    76.94 ;    0.00 ;
   6 ;   53 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   53 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   53 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   53 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   54 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33206.45 ;     0.00 ;     0.00 ;     0.00 ;    7897.05 ;  2377.25 ;  6629.00 ;     0.00 ;  42997.9 ;     113716.32 ;    55.66 ;     125127.17 ;    61.24 ;  123.70 ;
   6 ;   54 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29719.34 ;    23.44 ;     0.00 ;     0.00 ;    8151.80 ;  1900.00 ;  5861.38 ;     0.00 ;  42997.9 ;     113716.32 ;    55.66 ;     125127.17 ;    61.24 ;  121.90 ;
   6 ;   54 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23381.23 ;   115.60 ;     0.00 ;     0.00 ;    5418.87 ;  1900.00 ;  4462.66 ;     0.00 ;  42997.9 ;     113716.32 ;    55.66 ;     125127.17 ;    61.24 ;  118.96 ;
   6 ;   54 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27347.74 ;    65.08 ;     0.00 ;     0.00 ;    6667.89 ;  2025.21 ;  5337.50 ;     0.00 ;  42997.9 ;     113716.32 ;    55.66 ;     125127.17 ;    61.24 ;   81.04 ;
   6 ;   54 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2324.86 ;     0.00 ;     0.00 ;     0.00 ;    9212.94 ;    -     ;    -     ;     0.00 ;    969.4 ;       6063.24 ;    30.47 ;       6045.71 ;    30.38 ;  123.70 ;
