-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   93 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27371.22 ;    55.76 ;     0.00 ;     0.00 ;    6635.09 ;  2027.92 ;  5434.53 ;     0.00 ;  38417.3 ;     113741.51 ;    55.67 ;     122102.72 ;    59.76 ;   80.90 ;
   6 ;   93 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3090.37 ;     0.00 ;     0.00 ;     0.00 ;    8447.43 ;    -     ;    -     ;     0.00 ;   1741.2 ;       6116.86 ;    30.74 ;       6507.75 ;    32.71 ;  132.89 ;
   6 ;   93 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2298.46 ;     0.00 ;     0.00 ;     0.00 ;    7663.84 ;    -     ;    -     ;     0.00 ;   1741.2 ;       6116.86 ;    30.74 ;       6507.75 ;    32.71 ;  132.89 ;
   6 ;   93 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   904.57 ;     0.00 ;     0.00 ;     0.00 ;    6094.63 ;    -     ;    -     ;     0.00 ;   1741.2 ;       6116.86 ;    30.74 ;       6507.75 ;    32.71 ;  128.78 ;
   6 ;   93 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1783.46 ;     0.00 ;     0.00 ;     0.00 ;    7055.75 ;    -     ;    -     ;     0.00 ;   1741.2 ;       6116.86 ;    30.74 ;       6507.75 ;    32.71 ;   80.90 ;
   6 ;   93 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4314.41 ;     0.00 ;     0.00 ;     0.00 ;    2257.49 ;    -     ;    -     ;     0.00 ;   4116.4 ;      35553.59 ;    68.89 ;      37966.24 ;    73.57 ;  132.89 ;
   6 ;   93 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3837.89 ;     0.00 ;     0.00 ;     0.00 ;    2347.41 ;    -     ;    -     ;     0.00 ;   4116.4 ;      35553.59 ;    68.89 ;      37966.24 ;    73.57 ;  132.89 ;
   6 ;   93 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1333.68 ;     0.00 ;     0.00 ;     0.00 ;    3078.22 ;    -     ;    -     ;     0.00 ;   4116.4 ;      35553.59 ;    68.89 ;      37966.24 ;    73.57 ;  128.77 ;
   6 ;   93 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2664.42 ;     0.00 ;     0.00 ;     0.00 ;    2702.76 ;    -     ;    -     ;     0.00 ;   4116.4 ;      35553.59 ;    68.89 ;      37966.24 ;    73.57 ;   80.90 ;
   6 ;   93 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11316.85 ;    79.69 ;      10899.98 ;    76.76 ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11316.85 ;    79.69 ;      10899.98 ;    76.76 ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11316.85 ;    79.69 ;      10899.98 ;    76.76 ;    0.00 ;
   6 ;   93 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11037.2 ;      11316.85 ;    79.69 ;      10899.98 ;    76.76 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32644.52 ;     9.35 ;     0.00 ;     0.00 ;    8468.33 ;  2387.59 ;  6629.00 ;     0.00 ;  46266.6 ;     113741.51 ;    55.67 ;     128402.36 ;    62.84 ;  120.45 ;
   6 ;   94 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30689.90 ;   111.82 ;     0.00 ;     0.00 ;    7269.62 ;  1900.00 ;  5865.27 ;     0.00 ;  46266.6 ;     113741.51 ;    55.67 ;     128402.36 ;    62.84 ;  119.50 ;
   6 ;   94 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23536.11 ;   115.60 ;     0.00 ;     0.00 ;    5302.09 ;  1900.00 ;  4648.15 ;     0.00 ;  46266.6 ;     113741.51 ;    55.67 ;     128402.36 ;    62.84 ;  115.76 ;
   6 ;   94 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27493.32 ;    86.90 ;     0.00 ;     0.00 ;    6563.89 ;  2027.92 ;  5434.53 ;     0.00 ;  46266.6 ;     113741.51 ;    55.67 ;     128402.36 ;    62.84 ;   80.90 ;
   6 ;   94 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2897.32 ;     0.00 ;     0.00 ;     0.00 ;    8640.48 ;    -     ;    -     ;     0.00 ;   1572.1 ;       6116.86 ;    30.74 ;       6547.76 ;    32.91 ;  120.45 ;
   6 ;   94 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1729.49 ;     0.00 ;     0.00 ;     0.00 ;    8232.81 ;    -     ;    -     ;     0.00 ;   1572.1 ;       6116.86 ;    30.74 ;       6547.76 ;    32.91 ;  119.50 ;
   6 ;   94 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   760.00 ;     0.00 ;     0.00 ;     0.00 ;    6239.20 ;    -     ;    -     ;     0.00 ;   1572.1 ;       6116.86 ;    30.74 ;       6547.76 ;    32.91 ;  115.76 ;
   6 ;   94 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1533.17 ;     0.00 ;     0.00 ;     0.00 ;    7306.04 ;    -     ;    -     ;     0.00 ;   1572.1 ;       6116.86 ;    30.74 ;       6547.76 ;    32.91 ;   80.90 ;
   6 ;   94 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5697.54 ;     0.00 ;     0.00 ;     0.00 ;    1701.46 ;    -     ;    -     ;     0.00 ;   5590.7 ;      35553.59 ;    68.89 ;      38511.62 ;    74.63 ;  119.26 ;
   6 ;   94 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5290.64 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   5590.7 ;      35553.59 ;    68.89 ;      38511.62 ;    74.63 ;  119.26 ;
   6 ;   94 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1937.34 ;     0.00 ;     0.00 ;     0.00 ;    3301.66 ;    -     ;    -     ;     0.00 ;   5590.7 ;      35553.59 ;    68.89 ;      38511.62 ;    74.63 ;  115.76 ;
   6 ;   94 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3658.64 ;     0.00 ;     0.00 ;     0.00 ;    2535.64 ;    -     ;    -     ;     0.00 ;   5590.7 ;      35553.59 ;    68.89 ;      38511.62 ;    74.63 ;   80.90 ;
   6 ;   94 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13682.3 ;      11316.85 ;    79.69 ;      10955.50 ;    77.15 ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13682.3 ;      11316.85 ;    79.69 ;      10955.50 ;    77.15 ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13682.3 ;      11316.85 ;    79.69 ;      10955.50 ;    77.15 ;    0.00 ;
   6 ;   94 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13682.3 ;      11316.85 ;    79.69 ;      10955.50 ;    77.15 ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33471.22 ;    43.21 ;     0.00 ;     0.00 ;    8343.58 ;  2387.59 ;  6629.00 ;     0.00 ;  55923.3 ;     113741.51 ;    55.67 ;     136403.07 ;    66.76 ;   72.46 ;
   6 ;   95 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 31388.19 ;   115.60 ;     0.00 ;     0.00 ;    7243.21 ;  1900.00 ;  5865.27 ;     0.00 ;  55923.3 ;     113741.51 ;    55.67 ;     136403.07 ;    66.76 ;   72.30 ;
   6 ;   95 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24184.76 ;   115.60 ;     0.00 ;     0.00 ;    5283.44 ;  1900.00 ;  4648.15 ;     0.00 ;  55923.3 ;     113741.51 ;    55.67 ;     136403.07 ;    66.76 ;   68.62 ;
   6 ;   95 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28199.55 ;    96.61 ;     0.00 ;     0.00 ;    6515.71 ;  2027.92 ;  5434.53 ;     0.00 ;  55923.3 ;     113741.51 ;    55.67 ;     136403.07 ;    66.76 ;   80.90 ;
   6 ;   95 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3148.25 ;     0.00 ;     0.00 ;     0.00 ;    8506.75 ;    -     ;    -     ;     0.00 ;   1359.3 ;       6116.86 ;    30.74 ;       6194.22 ;    31.13 ;   72.46 ;
   6 ;   95 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2177.91 ;     0.00 ;     0.00 ;     0.00 ;    7901.59 ;    -     ;    -     ;     0.00 ;   1359.3 ;       6116.86 ;    30.74 ;       6194.22 ;    31.13 ;   72.30 ;
   6 ;   95 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   750.97 ;     0.00 ;     0.00 ;     0.00 ;    6365.43 ;    -     ;    -     ;     0.00 ;   1359.3 ;       6116.86 ;    30.74 ;       6194.22 ;    31.13 ;   68.62 ;
   6 ;   95 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1692.58 ;     0.00 ;     0.00 ;     0.00 ;    7263.82 ;    -     ;    -     ;     0.00 ;   1359.3 ;       6116.86 ;    30.74 ;       6194.22 ;    31.13 ;   80.90 ;
   6 ;   95 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5439.06 ;     0.00 ;     0.00 ;     0.00 ;    1959.94 ;    -     ;    -     ;     0.00 ;   9761.2 ;      35553.59 ;    68.89 ;      41893.36 ;    81.18 ;   70.27 ;
   6 ;   95 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4852.46 ;     0.00 ;     0.00 ;     0.00 ;    2159.94 ;    -     ;    -     ;     0.00 ;   9761.2 ;      35553.59 ;    68.89 ;      41893.36 ;    81.18 ;   69.73 ;
   6 ;   95 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2044.92 ;     0.00 ;     0.00 ;     0.00 ;    3194.08 ;    -     ;    -     ;     0.00 ;   9761.2 ;      35553.59 ;    68.89 ;      41893.36 ;    81.18 ;   68.62 ;
   6 ;   95 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3550.59 ;     0.00 ;     0.00 ;     0.00 ;    2643.69 ;    -     ;    -     ;     0.00 ;   9761.2 ;      35553.59 ;    68.89 ;      41893.36 ;    81.18 ;   80.90 ;
   6 ;   95 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16127.7 ;      11316.85 ;    79.69 ;      11533.84 ;    81.22 ;    0.00 ;
   6 ;   95 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16127.7 ;      11316.85 ;    79.69 ;      11533.84 ;    81.22 ;    0.00 ;
   6 ;   95 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16127.7 ;      11316.85 ;    79.69 ;      11533.84 ;    81.22 ;    0.00 ;
   6 ;   95 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16127.7 ;      11316.85 ;    79.69 ;      11533.84 ;    81.22 ;    0.00 ;
   6 ;   95 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   96 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32966.35 ;     0.00 ;     0.00 ;     0.00 ;    8805.25 ;  2387.59 ;  6629.00 ;     0.00 ;  53804.7 ;     113741.51 ;    55.67 ;     135593.62 ;    66.36 ;   71.83 ;
   6 ;   96 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30119.31 ;    33.29 ;     0.00 ;     0.00 ;    8429.79 ;  1900.00 ;  5865.27 ;     0.00 ;  53804.7 ;     113741.51 ;    55.67 ;     135593.62 ;    66.36 ;   70.91 ;
   6 ;   96 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23415.76 ;   115.60 ;     0.00 ;     0.00 ;    6052.44 ;  1900.00 ;  4648.15 ;     0.00 ;  53804.7 ;     113741.51 ;    55.67 ;     135593.62 ;    66.36 ;   63.95 ;
   6 ;   96 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27390.31 ;    67.24 ;     0.00 ;     0.00 ;    7295.59 ;  2027.92 ;  5434.53 ;     0.00 ;  53804.7 ;     113741.51 ;    55.67 ;     135593.62 ;    66.36 ;   80.90 ;
   6 ;   96 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  2849.31 ;     0.00 ;     0.00 ;     0.00 ;    8805.69 ;    -     ;    -     ;     0.00 ;    831.2 ;       6116.86 ;    30.74 ;       5813.03 ;    29.22 ;   71.83 ;
   6 ;   96 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  1678.40 ;     0.00 ;     0.00 ;     0.00 ;    8401.10 ;    -     ;    -     ;     0.00 ;    831.2 ;       6116.86 ;    30.74 ;       5813.03 ;    29.22 ;   70.91 ;
   6 ;   96 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   740.54 ;     0.00 ;     0.00 ;     0.00 ;    6550.86 ;    -     ;    -     ;     0.00 ;    831.2 ;       6116.86 ;    30.74 ;       5813.03 ;    29.22 ;   63.95 ;
   6 ;   96 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   774.76 ;     0.00 ;  1499.29 ;     0.00 ;     0.00 ;     0.00 ;    7547.86 ;    -     ;    -     ;     0.00 ;    831.2 ;       6116.86 ;    30.74 ;       5813.03 ;    29.22 ;   80.90 ;
   6 ;   96 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7420.84 ;     0.00 ;     0.00 ;     0.00 ;     -21.84 ;    -     ;    -     ;     0.00 ;  15818.2 ;      35553.59 ;    68.89 ;      43819.17 ;    84.91 ;    0.00 ;
   6 ;   96 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7243.74 ;     0.00 ;     0.00 ;     0.00 ;    -231.34 ;    -     ;    -     ;     0.00 ;  15818.2 ;      35553.59 ;    68.89 ;      43819.17 ;    84.91 ;    0.00 ;
   6 ;   96 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  7130.15 ;     0.00 ;     0.00 ;     0.00 ;   -1891.15 ;    -     ;    -     ;     0.00 ;  15818.2 ;      35553.59 ;    68.89 ;      43819.17 ;    84.91 ;    0.00 ;
   6 ;   96 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  7231.30 ;     0.00 ;     0.00 ;     0.00 ;   -1037.02 ;    -     ;    -     ;     0.00 ;  15818.2 ;      35553.59 ;    68.89 ;      43819.17 ;    84.91 ;   80.90 ;
   6 ;   96 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16622.25 ;     0.00 ;     0.00 ;     0.00 ;  -11201.35 ;    -     ;    -     ;     0.00 ;  13943.0 ;      11316.85 ;    79.69 ;      11135.21 ;    78.41 ;    0.00 ;
   6 ;   96 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16069.17 ;     0.00 ;     0.00 ;     0.00 ;  -10734.27 ;    -     ;    -     ;     0.00 ;  13943.0 ;      11316.85 ;    79.69 ;      11135.21 ;    78.41 ;    0.00 ;
   6 ;   96 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13566.86 ;     0.00 ;     0.00 ;     0.00 ;   -8849.66 ;    -     ;    -     ;     0.00 ;  13943.0 ;      11316.85 ;    79.69 ;      11135.21 ;    78.41 ;    0.00 ;
   6 ;   96 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14916.78 ;     0.00 ;     0.00 ;     0.00 ;   -9879.60 ;    -     ;    -     ;     0.00 ;  13943.0 ;      11316.85 ;    79.69 ;      11135.21 ;    78.41 ;    0.00 ;
   6 ;   96 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   96 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   96 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   96 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   97 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 34086.36 ;    36.80 ;     0.00 ;     0.00 ;    7622.05 ;  2387.59 ;  6629.00 ;     0.00 ;  49982.4 ;     113741.51 ;    55.67 ;     129355.64 ;    63.31 ;   89.85 ;
   6 ;   97 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 31507.53 ;   115.60 ;     0.00 ;     0.00 ;    7023.87 ;  1900.00 ;  5865.27 ;     0.00 ;  49982.4 ;     113741.51 ;    55.67 ;     129355.64 ;    63.31 ;   88.94 ;
   6 ;   97 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23420.98 ;   115.60 ;     0.00 ;     0.00 ;    5947.22 ;  1900.00 ;  4648.15 ;     0.00 ;  49982.4 ;     113741.51 ;    55.67 ;     129355.64 ;    63.31 ;   84.19 ;
   6 ;   97 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27991.05 ;    94.93 ;     0.00 ;     0.00 ;    6622.53 ;  2027.92 ;  5434.53 ;     0.00 ;  49982.4 ;     113741.51 ;    55.67 ;     129355.64 ;    63.31 ;   80.90 ;
   6 ;   97 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2310.36 ;     0.00 ;     0.00 ;     0.00 ;    9227.44 ;    -     ;    -     ;     0.00 ;   1330.7 ;       6116.86 ;    30.74 ;       6456.82 ;    32.45 ;   89.85 ;
   6 ;   97 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1423.18 ;     0.00 ;     0.00 ;     0.00 ;    8539.12 ;    -     ;    -     ;     0.00 ;   1330.7 ;       6116.86 ;    30.74 ;       6456.82 ;    32.45 ;   88.94 ;
   6 ;   97 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   759.49 ;     0.00 ;     0.00 ;     0.00 ;    6356.91 ;    -     ;    -     ;     0.00 ;   1330.7 ;       6116.86 ;    30.74 ;       6456.82 ;    32.45 ;   84.19 ;
