-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   25 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14340.6 ;      11004.39 ;    77.49 ;      10658.47 ;    75.06 ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14340.6 ;      11004.39 ;    77.49 ;      10658.47 ;    75.06 ;    0.00 ;
   6 ;   25 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14340.6 ;      11004.39 ;    77.49 ;      10658.47 ;    75.06 ;    0.00 ;
   6 ;   25 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33783.11 ;    23.69 ;     0.00 ;     0.00 ;    7912.18 ;  1900.00 ;  5789.59 ;     0.00 ;  53021.5 ;      97870.59 ;    47.90 ;     115207.45 ;    56.39 ;   85.50 ;
   6 ;   26 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30912.16 ;   115.60 ;     0.00 ;     0.00 ;    7619.24 ;  1900.00 ;  5844.59 ;     0.00 ;  53021.5 ;      97870.59 ;    47.90 ;     115207.45 ;    56.39 ;   84.82 ;
   6 ;   26 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23301.10 ;   115.60 ;     0.00 ;     0.00 ;    6067.10 ;  1900.00 ;  3831.12 ;     0.00 ;  53021.5 ;      97870.59 ;    47.90 ;     115207.45 ;    56.39 ;   76.53 ;
   6 ;   26 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27718.87 ;    91.49 ;     0.00 ;     0.00 ;    6891.28 ;  1900.00 ;  4786.14 ;     0.00 ;  53021.5 ;      97870.59 ;    47.90 ;     115207.45 ;    56.39 ;  116.86 ;
   6 ;   26 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1786.10 ;     0.00 ;     0.00 ;     0.00 ;    9751.70 ;    -     ;    -     ;     0.00 ;   1237.6 ;       4852.61 ;    24.39 ;       5525.05 ;    27.77 ;   85.50 ;
   6 ;   26 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;   902.06 ;     0.00 ;     0.00 ;     0.00 ;    9060.24 ;    -     ;    -     ;     0.00 ;   1237.6 ;       4852.61 ;    24.39 ;       5525.05 ;    27.77 ;   84.82 ;
   6 ;   26 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   442.08 ;     0.00 ;     0.00 ;     0.00 ;    6674.32 ;    -     ;    -     ;     0.00 ;   1237.6 ;       4852.61 ;    24.39 ;       5525.05 ;    27.77 ;   76.53 ;
   6 ;   26 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;   895.48 ;     0.00 ;     0.00 ;     0.00 ;    8004.50 ;    -     ;    -     ;     0.00 ;   1237.6 ;       4852.61 ;    24.39 ;       5525.05 ;    27.77 ;  116.86 ;
   6 ;   26 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7542.94 ;     0.00 ;     0.00 ;     0.00 ;    -143.94 ;    -     ;    -     ;     0.00 ;  16227.2 ;      35198.92 ;    68.21 ;      43897.96 ;    85.06 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7282.88 ;     0.00 ;     0.00 ;     0.00 ;    -270.48 ;    -     ;    -     ;     0.00 ;  16227.2 ;      35198.92 ;    68.21 ;      43897.96 ;    85.06 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  7229.05 ;     0.00 ;     0.00 ;     0.00 ;   -1990.05 ;    -     ;    -     ;     0.00 ;  16227.2 ;      35198.92 ;    68.21 ;      43897.96 ;    85.06 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  7323.19 ;     0.00 ;     0.00 ;     0.00 ;   -1128.91 ;    -     ;    -     ;     0.00 ;  16227.2 ;      35198.92 ;    68.21 ;      43897.96 ;    85.06 ;  116.86 ;
   6 ;   26 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16311.85 ;     0.00 ;     0.00 ;     0.00 ;  -10890.95 ;    -     ;    -     ;     0.00 ;  18448.1 ;      11004.39 ;    77.49 ;      10901.68 ;    76.77 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15899.30 ;     0.00 ;     0.00 ;     0.00 ;  -10564.40 ;    -     ;    -     ;     0.00 ;  18448.1 ;      11004.39 ;    77.49 ;      10901.68 ;    76.77 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13162.03 ;     0.00 ;     0.00 ;     0.00 ;   -8444.83 ;    -     ;    -     ;     0.00 ;  18448.1 ;      11004.39 ;    77.49 ;      10901.68 ;    76.77 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14588.21 ;     0.00 ;     0.00 ;     0.00 ;   -9551.03 ;    -     ;    -     ;     0.00 ;  18448.1 ;      11004.39 ;    77.49 ;      10901.68 ;    76.77 ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33810.27 ;    22.28 ;     0.00 ;     0.00 ;    7353.61 ;  1900.00 ;  5789.59 ;     0.00 ;  56889.3 ;      97870.59 ;    47.90 ;     117562.03 ;    57.54 ;  102.14 ;
   6 ;   27 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30899.10 ;   115.60 ;     0.00 ;     0.00 ;    7102.30 ;  1900.00 ;  5844.59 ;     0.00 ;  56889.3 ;      97870.59 ;    47.90 ;     117562.03 ;    57.54 ;  100.74 ;
   6 ;   27 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23532.97 ;   115.60 ;     0.00 ;     0.00 ;    5305.23 ;  1900.00 ;  3831.12 ;     0.00 ;  56889.3 ;      97870.59 ;    47.90 ;     117562.03 ;    57.54 ;   95.34 ;
   6 ;   27 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27843.36 ;    91.12 ;     0.00 ;     0.00 ;    6236.42 ;  1900.00 ;  4786.14 ;     0.00 ;  56889.3 ;      97870.59 ;    47.90 ;     117562.03 ;    57.54 ;  116.86 ;
   6 ;   27 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2035.40 ;     0.00 ;     0.00 ;     0.00 ;    9502.40 ;    -     ;    -     ;     0.00 ;   1406.2 ;       4852.61 ;    24.39 ;       5639.16 ;    28.34 ;  102.14 ;
   6 ;   27 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;   955.20 ;     0.00 ;     0.00 ;     0.00 ;    9007.10 ;    -     ;    -     ;     0.00 ;   1406.2 ;       4852.61 ;    24.39 ;       5639.16 ;    28.34 ;  100.74 ;
   6 ;   27 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   474.60 ;     0.00 ;     0.00 ;     0.00 ;    6524.60 ;    -     ;    -     ;     0.00 ;   1406.2 ;       4852.61 ;    24.39 ;       5639.16 ;    28.34 ;   95.34 ;
   6 ;   27 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   989.38 ;     0.00 ;     0.00 ;     0.00 ;    7849.82 ;    -     ;    -     ;     0.00 ;   1406.2 ;       4852.61 ;    24.39 ;       5639.16 ;    28.34 ;  116.86 ;
   6 ;   27 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5465.41 ;     0.00 ;     0.00 ;     0.00 ;    1933.59 ;    -     ;    -     ;     0.00 ;   9483.3 ;      35198.92 ;    68.21 ;      41200.75 ;    79.84 ;   96.45 ;
   6 ;   27 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4878.81 ;     0.00 ;     0.00 ;     0.00 ;    2133.59 ;    -     ;    -     ;     0.00 ;   9483.3 ;      35198.92 ;    68.21 ;      41200.75 ;    79.84 ;   96.45 ;
   6 ;   27 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2688.21 ;     0.00 ;     0.00 ;     0.00 ;    2550.79 ;    -     ;    -     ;     0.00 ;   9483.3 ;      35198.92 ;    68.21 ;      41200.75 ;    79.84 ;   95.34 ;
   6 ;   27 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3896.83 ;     0.00 ;     0.00 ;     0.00 ;    2297.45 ;    -     ;    -     ;     0.00 ;   9483.3 ;      35198.92 ;    68.21 ;      41200.75 ;    79.84 ;  116.86 ;
   6 ;   27 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16551.0 ;      11004.39 ;    77.49 ;      11127.87 ;    78.36 ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16551.0 ;      11004.39 ;    77.49 ;      11127.87 ;    78.36 ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16551.0 ;      11004.39 ;    77.49 ;      11127.87 ;    78.36 ;    0.00 ;
   6 ;   27 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16551.0 ;      11004.39 ;    77.49 ;      11127.87 ;    78.36 ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33237.47 ;    18.96 ;     0.00 ;     0.00 ;    7885.00 ;  1900.00 ;  5789.59 ;     0.00 ;  44262.3 ;      97870.59 ;    47.90 ;     109695.03 ;    53.69 ;  119.40 ;
   6 ;   28 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30433.12 ;   115.60 ;     0.00 ;     0.00 ;    7530.18 ;  1900.00 ;  5844.59 ;     0.00 ;  44262.3 ;      97870.59 ;    47.90 ;     109695.03 ;    53.69 ;  118.05 ;
   6 ;   28 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22906.81 ;   115.60 ;     0.00 ;     0.00 ;    5931.39 ;  1900.00 ;  3831.12 ;     0.00 ;  44262.3 ;      97870.59 ;    47.90 ;     109695.03 ;    53.69 ;  111.71 ;
   6 ;   28 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27266.29 ;    90.25 ;     0.00 ;     0.00 ;    6794.27 ;  1900.00 ;  4786.14 ;     0.00 ;  44262.3 ;      97870.59 ;    47.90 ;     109695.03 ;    53.69 ;  116.86 ;
   6 ;   28 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2608.01 ;     0.00 ;     0.00 ;     0.00 ;    8929.79 ;    -     ;    -     ;     0.00 ;   2064.4 ;       4852.61 ;    24.39 ;       6070.83 ;    30.51 ;  119.40 ;
   6 ;   28 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1337.31 ;     0.00 ;     0.00 ;     0.00 ;    8624.99 ;    -     ;    -     ;     0.00 ;   2064.4 ;       4852.61 ;    24.39 ;       6070.83 ;    30.51 ;  118.05 ;
   6 ;   28 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   556.05 ;     0.00 ;     0.00 ;     0.00 ;    6443.15 ;    -     ;    -     ;     0.00 ;   2064.4 ;       4852.61 ;    24.39 ;       6070.83 ;    30.51 ;  111.71 ;
   6 ;   28 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1265.58 ;     0.00 ;     0.00 ;     0.00 ;    7573.63 ;    -     ;    -     ;     0.00 ;   2064.4 ;       4852.61 ;    24.39 ;       6070.83 ;    30.51 ;  116.86 ;
   6 ;   28 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6220.98 ;     0.00 ;     0.00 ;     0.00 ;    1178.02 ;    -     ;    -     ;     0.00 ;  13999.5 ;      35198.92 ;    68.21 ;      44018.35 ;    85.30 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5548.38 ;     0.00 ;     0.00 ;     0.00 ;    1464.02 ;    -     ;    -     ;     0.00 ;  13999.5 ;      35198.92 ;    68.21 ;      44018.35 ;    85.30 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4826.94 ;     0.00 ;     0.00 ;     0.00 ;     412.06 ;    -     ;    -     ;     0.00 ;  13999.5 ;      35198.92 ;    68.21 ;      44018.35 ;    85.30 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5350.75 ;     0.00 ;     0.00 ;     0.00 ;     843.53 ;    -     ;    -     ;     0.00 ;  13999.5 ;      35198.92 ;    68.21 ;      44018.35 ;    85.30 ;  116.86 ;
   6 ;   28 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17624.12 ;     0.00 ;     0.00 ;     0.00 ;  -12203.22 ;    -     ;    -     ;     0.00 ;  15519.6 ;      11004.39 ;    77.49 ;      10790.16 ;    75.98 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17624.12 ;     0.00 ;     0.00 ;     0.00 ;  -12289.22 ;    -     ;    -     ;     0.00 ;  15519.6 ;      11004.39 ;    77.49 ;      10790.16 ;    75.98 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15554.46 ;     0.00 ;     0.00 ;     0.00 ;  -10837.26 ;    -     ;    -     ;     0.00 ;  15519.6 ;      11004.39 ;    77.49 ;      10790.16 ;    75.98 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16550.96 ;     0.00 ;     0.00 ;     0.00 ;  -11513.79 ;    -     ;    -     ;     0.00 ;  15519.6 ;      11004.39 ;    77.49 ;      10790.16 ;    75.98 ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33768.93 ;    26.39 ;     0.00 ;     0.00 ;    7160.96 ;  1900.00 ;  5789.59 ;     0.00 ;  37430.9 ;      97870.59 ;    47.90 ;     104698.75 ;    51.24 ;  182.15 ;
   6 ;   29 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31632.83 ;   115.60 ;     0.00 ;     0.00 ;    6130.47 ;  1900.00 ;  5844.59 ;     0.00 ;  37430.9 ;      97870.59 ;    47.90 ;     104698.75 ;    51.24 ;  181.11 ;
   6 ;   29 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22626.06 ;   115.60 ;     0.00 ;     0.00 ;    5974.04 ;  1900.00 ;  3831.12 ;     0.00 ;  37430.9 ;      97870.59 ;    47.90 ;     104698.75 ;    51.24 ;  170.44 ;
   6 ;   29 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27523.05 ;    92.20 ;     0.00 ;     0.00 ;    6319.70 ;  1900.00 ;  4786.14 ;     0.00 ;  37430.9 ;      97870.59 ;    47.90 ;     104698.75 ;    51.24 ;  116.86 ;
   6 ;   29 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2320.42 ;     0.00 ;     0.00 ;     0.00 ;    9217.38 ;    -     ;    -     ;     0.00 ;   1612.5 ;       4852.61 ;    24.39 ;       5658.03 ;    28.44 ;  182.15 ;
   6 ;   29 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1374.10 ;     0.00 ;     0.00 ;     0.00 ;    8588.20 ;    -     ;    -     ;     0.00 ;   1612.5 ;       4852.61 ;    24.39 ;       5658.03 ;    28.44 ;  181.11 ;
   6 ;   29 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   531.10 ;     0.00 ;     0.00 ;     0.00 ;    6468.10 ;    -     ;    -     ;     0.00 ;   1612.5 ;       4852.61 ;    24.39 ;       5658.03 ;    28.44 ;  170.44 ;
   6 ;   29 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1185.25 ;     0.00 ;     0.00 ;     0.00 ;    7653.95 ;    -     ;    -     ;     0.00 ;   1612.5 ;       4852.61 ;    24.39 ;       5658.03 ;    28.44 ;  116.86 ;
   6 ;   29 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1568.20 ;     0.00 ;  4376.84 ;     0.00 ;     0.00 ;     0.00 ;    1802.76 ;    -     ;    -     ;     0.00 ;   7292.1 ;      35198.92 ;    68.21 ;      39775.73 ;    77.08 ;  170.44 ;
   6 ;   29 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1568.20 ;     0.00 ;  3876.61 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;   7292.1 ;      35198.92 ;    68.21 ;      39775.73 ;    77.08 ;  170.44 ;
   6 ;   29 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  3081.74 ;     0.00 ;     0.00 ;     0.00 ;     937.86 ;    -     ;    -     ;     0.00 ;   7292.1 ;      35198.92 ;    68.21 ;      39775.73 ;    77.08 ;  170.44 ;
   6 ;   29 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  3595.69 ;     0.00 ;     0.00 ;     0.00 ;    1379.20 ;    -     ;    -     ;     0.00 ;   7292.1 ;      35198.92 ;    68.21 ;      39775.73 ;    77.08 ;  116.86 ;
   6 ;   29 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16119.1 ;      11004.39 ;    77.49 ;      10668.96 ;    75.13 ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16119.1 ;      11004.39 ;    77.49 ;      10668.96 ;    75.13 ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16119.1 ;      11004.39 ;    77.49 ;      10668.96 ;    75.13 ;    0.00 ;
   6 ;   29 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16119.1 ;      11004.39 ;    77.49 ;      10668.96 ;    75.13 ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
