-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   25 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5499.43 ;     0.00 ;     0.00 ;     0.00 ;    1899.57 ;    -     ;    -     ;     0.00 ;   7517.3 ;      35079.52 ;    67.98 ;      40031.13 ;    77.57 ;  118.94 ;
   6 ;   25 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5025.17 ;     0.00 ;     0.00 ;     0.00 ;    1987.23 ;    -     ;    -     ;     0.00 ;   7517.3 ;      35079.52 ;    67.98 ;      40031.13 ;    77.57 ;  118.94 ;
   6 ;   25 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1892.28 ;     0.00 ;     0.00 ;     0.00 ;    3346.72 ;    -     ;    -     ;     0.00 ;   7517.3 ;      35079.52 ;    67.98 ;      40031.13 ;    77.57 ;  116.15 ;
   6 ;   25 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3525.13 ;     0.00 ;     0.00 ;     0.00 ;    2669.15 ;    -     ;    -     ;     0.00 ;   7517.3 ;      35079.52 ;    67.98 ;      40031.13 ;    77.57 ;   90.49 ;
   6 ;   25 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14423.1 ;      11305.88 ;    79.62 ;      11080.47 ;    78.03 ;    0.00 ;
   6 ;   25 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14423.1 ;      11305.88 ;    79.62 ;      11080.47 ;    78.03 ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14423.1 ;      11305.88 ;    79.62 ;      11080.47 ;    78.03 ;    0.00 ;
   6 ;   25 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14423.1 ;      11305.88 ;    79.62 ;      11080.47 ;    78.03 ;    0.00 ;
   6 ;   25 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33589.17 ;    18.05 ;     0.00 ;     0.00 ;    8200.48 ;  1900.00 ;  6349.45 ;     0.00 ;  57908.9 ;     110705.88 ;    54.18 ;     133235.58 ;    65.21 ;   49.69 ;
   6 ;   26 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30167.88 ;   115.60 ;     0.00 ;     0.00 ;    8463.52 ;  1900.00 ;  5865.27 ;     0.00 ;  57908.9 ;     110705.88 ;    54.18 ;     133235.58 ;    65.21 ;   49.05 ;
   6 ;   26 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23795.54 ;   115.60 ;     0.00 ;     0.00 ;    5672.66 ;  1900.00 ;  4193.59 ;     0.00 ;  57908.9 ;     110705.88 ;    54.18 ;     133235.58 ;    65.21 ;   43.67 ;
   6 ;   26 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27761.26 ;    90.01 ;     0.00 ;     0.00 ;    6947.40 ;  1900.00 ;  5125.49 ;     0.00 ;  57908.9 ;     110705.88 ;    54.18 ;     133235.58 ;    65.21 ;   90.76 ;
   6 ;   26 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2354.91 ;     0.00 ;     0.00 ;     0.00 ;    9475.09 ;    -     ;    -     ;     0.00 ;   1565.5 ;       5527.72 ;    27.78 ;       6306.24 ;    31.69 ;   49.69 ;
   6 ;   26 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1260.38 ;     0.00 ;     0.00 ;     0.00 ;    8994.12 ;    -     ;    -     ;     0.00 ;   1565.5 ;       5527.72 ;    27.78 ;       6306.24 ;    31.69 ;   49.05 ;
   6 ;   26 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   650.50 ;     0.00 ;     0.00 ;     0.00 ;    6640.90 ;    -     ;    -     ;     0.00 ;   1565.5 ;       5527.72 ;    27.78 ;       6306.24 ;    31.69 ;   43.67 ;
   6 ;   26 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1231.29 ;     0.00 ;     0.00 ;     0.00 ;    7900.11 ;    -     ;    -     ;     0.00 ;   1565.5 ;       5527.72 ;    27.78 ;       6306.24 ;    31.69 ;   90.76 ;
   6 ;   26 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7183.01 ;     0.00 ;     0.00 ;     0.00 ;     215.99 ;    -     ;    -     ;     0.00 ;  16174.4 ;      35079.52 ;    67.98 ;      43908.18 ;    85.08 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7291.14 ;     0.00 ;     0.00 ;     0.00 ;    -278.74 ;    -     ;    -     ;     0.00 ;  16174.4 ;      35079.52 ;    67.98 ;      43908.18 ;    85.08 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  7239.00 ;     0.00 ;     0.00 ;     0.00 ;   -2000.00 ;    -     ;    -     ;     0.00 ;  16174.4 ;      35079.52 ;    67.98 ;      43908.18 ;    85.08 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  7235.74 ;     0.00 ;     0.00 ;     0.00 ;   -1041.45 ;    -     ;    -     ;     0.00 ;  16174.4 ;      35079.52 ;    67.98 ;      43908.18 ;    85.08 ;   90.49 ;
   6 ;   26 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16683.46 ;     0.00 ;     0.00 ;     0.00 ;  -11262.56 ;    -     ;    -     ;     0.00 ;  18547.4 ;      11305.88 ;    79.62 ;      11334.49 ;    79.82 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15884.80 ;     0.00 ;     0.00 ;     0.00 ;  -10549.90 ;    -     ;    -     ;     0.00 ;  18547.4 ;      11305.88 ;    79.62 ;      11334.49 ;    79.82 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13230.80 ;     0.00 ;     0.00 ;     0.00 ;   -8513.60 ;    -     ;    -     ;     0.00 ;  18547.4 ;      11305.88 ;    79.62 ;      11334.49 ;    79.82 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14718.18 ;     0.00 ;     0.00 ;     0.00 ;   -9681.00 ;    -     ;    -     ;     0.00 ;  18547.4 ;      11305.88 ;    79.62 ;      11334.49 ;    79.82 ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31899.44 ;     0.00 ;     0.00 ;     0.00 ;    9872.16 ;  1900.00 ;  6349.45 ;     0.00 ;  61404.2 ;     110705.88 ;    54.18 ;     134792.18 ;    65.97 ;   58.54 ;
   6 ;   27 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29714.77 ;    35.40 ;     0.00 ;     0.00 ;    8836.44 ;  1900.00 ;  5865.27 ;     0.00 ;  61404.2 ;     110705.88 ;    54.18 ;     134792.18 ;    65.97 ;   57.83 ;
   6 ;   27 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24125.71 ;   115.60 ;     0.00 ;     0.00 ;    5342.49 ;  1900.00 ;  4193.59 ;     0.00 ;  61404.2 ;     110705.88 ;    54.18 ;     134792.18 ;    65.97 ;   55.06 ;
   6 ;   27 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27389.88 ;    67.70 ;     0.00 ;     0.00 ;    7296.48 ;  1900.00 ;  5125.49 ;     0.00 ;  61404.2 ;     110705.88 ;    54.18 ;     134792.18 ;    65.97 ;   90.76 ;
   6 ;   27 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4591.09 ;     0.00 ;     0.00 ;     0.00 ;    7238.91 ;    -     ;    -     ;     0.00 ;   1778.8 ;       5527.72 ;    27.78 ;       5618.54 ;    28.24 ;   58.54 ;
   6 ;   27 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2484.43 ;     0.00 ;     0.00 ;     0.00 ;    7770.07 ;    -     ;    -     ;     0.00 ;   1778.8 ;       5527.72 ;    27.78 ;       5618.54 ;    28.24 ;   57.83 ;
   6 ;   27 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1180.74 ;     0.00 ;     0.00 ;     0.00 ;    6110.66 ;    -     ;    -     ;     0.00 ;   1778.8 ;       5527.72 ;    27.78 ;       5618.54 ;    28.24 ;   55.06 ;
   6 ;   27 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2361.11 ;     0.00 ;     0.00 ;     0.00 ;    6770.29 ;    -     ;    -     ;     0.00 ;   1778.8 ;       5527.72 ;    27.78 ;       5618.54 ;    28.24 ;   90.76 ;
   6 ;   27 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5463.73 ;     0.00 ;     0.00 ;     0.00 ;    1935.27 ;    -     ;    -     ;     0.00 ;   9424.8 ;      35079.52 ;    67.98 ;      41596.49 ;    80.60 ;   57.92 ;
   6 ;   27 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4753.64 ;     0.00 ;     0.00 ;     0.00 ;    2258.76 ;    -     ;    -     ;     0.00 ;   9424.8 ;      35079.52 ;    67.98 ;      41596.49 ;    80.60 ;   57.83 ;
   6 ;   27 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1416.78 ;     0.00 ;     0.00 ;     0.00 ;    3822.22 ;    -     ;    -     ;     0.00 ;   9424.8 ;      35079.52 ;    67.98 ;      41596.49 ;    80.60 ;   55.06 ;
   6 ;   27 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3209.70 ;     0.00 ;     0.00 ;     0.00 ;    2984.58 ;    -     ;    -     ;     0.00 ;   9424.8 ;      35079.52 ;    67.98 ;      41596.49 ;    80.60 ;   90.49 ;
   6 ;   27 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11305.88 ;    79.62 ;      11527.68 ;    81.18 ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11305.88 ;    79.62 ;      11527.68 ;    81.18 ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11305.88 ;    79.62 ;      11527.68 ;    81.18 ;    0.00 ;
   6 ;   27 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11305.88 ;    79.62 ;      11527.68 ;    81.18 ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32560.19 ;     1.73 ;     0.00 ;     0.00 ;    9113.14 ;  1900.00 ;  6349.45 ;     0.00 ;  49053.2 ;     110705.88 ;    54.18 ;     127797.71 ;    62.55 ;   83.25 ;
   6 ;   28 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29692.80 ;   107.79 ;     0.00 ;     0.00 ;    8830.79 ;  1900.00 ;  5865.27 ;     0.00 ;  49053.2 ;     110705.88 ;    54.18 ;     127797.71 ;    62.55 ;   82.31 ;
   6 ;   28 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22956.65 ;   115.60 ;     0.00 ;     0.00 ;    6411.55 ;  1900.00 ;  4193.59 ;     0.00 ;  49053.2 ;     110705.88 ;    54.18 ;     127797.71 ;    62.55 ;   77.02 ;
   6 ;   28 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26952.23 ;    84.01 ;     0.00 ;     0.00 ;    7650.44 ;  1900.00 ;  5125.49 ;     0.00 ;  49053.2 ;     110705.88 ;    54.18 ;     127797.71 ;    62.55 ;   90.76 ;
   6 ;   28 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3939.71 ;     0.00 ;     0.00 ;     0.00 ;    7715.29 ;    -     ;    -     ;     0.00 ;   2560.5 ;       5527.72 ;    27.78 ;       6757.07 ;    33.96 ;   83.25 ;
   6 ;   28 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2226.85 ;     0.00 ;     0.00 ;     0.00 ;    7852.65 ;    -     ;    -     ;     0.00 ;   2560.5 ;       5527.72 ;    27.78 ;       6757.07 ;    33.96 ;   82.31 ;
   6 ;   28 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   706.98 ;     0.00 ;     0.00 ;     0.00 ;    6409.42 ;    -     ;    -     ;     0.00 ;   2560.5 ;       5527.72 ;    27.78 ;       6757.07 ;    33.96 ;   77.02 ;
   6 ;   28 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1888.13 ;     0.00 ;     0.00 ;     0.00 ;    7068.27 ;    -     ;    -     ;     0.00 ;   2560.5 ;       5527.72 ;    27.78 ;       6757.07 ;    33.96 ;   90.76 ;
   6 ;   28 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6205.86 ;     0.00 ;     0.00 ;     0.00 ;    1193.14 ;    -     ;    -     ;     0.00 ;  13959.8 ;      35079.52 ;    67.98 ;      44009.75 ;    85.28 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5533.26 ;     0.00 ;     0.00 ;     0.00 ;    1479.14 ;    -     ;    -     ;     0.00 ;  13959.8 ;      35079.52 ;    67.98 ;      44009.75 ;    85.28 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4444.16 ;     0.00 ;     0.00 ;     0.00 ;     794.84 ;    -     ;    -     ;     0.00 ;  13959.8 ;      35079.52 ;    67.98 ;      44009.75 ;    85.28 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5144.99 ;     0.00 ;     0.00 ;     0.00 ;    1049.29 ;    -     ;    -     ;     0.00 ;  13959.8 ;      35079.52 ;    67.98 ;      44009.75 ;    85.28 ;   90.49 ;
   6 ;   28 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17632.21 ;     0.00 ;     0.00 ;     0.00 ;  -12211.31 ;    -     ;    -     ;     0.00 ;  15619.7 ;      11305.88 ;    79.62 ;      11223.50 ;    79.04 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17632.21 ;     0.00 ;     0.00 ;     0.00 ;  -12297.31 ;    -     ;    -     ;     0.00 ;  15619.7 ;      11305.88 ;    79.62 ;      11223.50 ;    79.04 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15987.83 ;     0.00 ;     0.00 ;     0.00 ;  -11270.63 ;    -     ;    -     ;     0.00 ;  15619.7 ;      11305.88 ;    79.62 ;      11223.50 ;    79.04 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16779.57 ;     0.00 ;     0.00 ;     0.00 ;  -11742.39 ;    -     ;    -     ;     0.00 ;  15619.7 ;      11305.88 ;    79.62 ;      11223.50 ;    79.04 ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33974.70 ;     0.00 ;     0.00 ;     0.00 ;    7128.80 ;  1900.00 ;  6349.45 ;     0.00 ;  42126.2 ;     110705.88 ;    54.18 ;     121695.93 ;    59.56 ;  120.74 ;
   6 ;   29 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31904.25 ;    23.62 ;     0.00 ;     0.00 ;    5967.07 ;  1900.00 ;  5865.27 ;     0.00 ;  42126.2 ;     110705.88 ;    54.18 ;     121695.93 ;    59.56 ;  120.74 ;
   6 ;   29 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23699.97 ;   115.60 ;     0.00 ;     0.00 ;    5138.23 ;  1900.00 ;  4193.59 ;     0.00 ;  42126.2 ;     110705.88 ;    54.18 ;     121695.93 ;    59.56 ;  115.33 ;
   6 ;   29 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28193.35 ;    65.12 ;     0.00 ;     0.00 ;    5842.08 ;  1900.00 ;  5125.49 ;     0.00 ;  42126.2 ;     110705.88 ;    54.18 ;     121695.93 ;    59.56 ;   90.76 ;
   6 ;   29 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2773.12 ;     0.00 ;     0.00 ;     0.00 ;    8764.68 ;    -     ;    -     ;     0.00 ;   1971.5 ;       5527.72 ;    27.78 ;       6401.23 ;    32.17 ;  120.74 ;
   6 ;   29 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2186.81 ;     0.00 ;     0.00 ;     0.00 ;    7775.49 ;    -     ;    -     ;     0.00 ;   1971.5 ;       5527.72 ;    27.78 ;       6401.23 ;    32.17 ;  120.74 ;
   6 ;   29 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   740.06 ;     0.00 ;     0.00 ;     0.00 ;    6259.14 ;    -     ;    -     ;     0.00 ;   1971.5 ;       5527.72 ;    27.78 ;       6401.23 ;    32.17 ;  115.33 ;
   6 ;   29 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1590.46 ;     0.00 ;     0.00 ;     0.00 ;    7248.74 ;    -     ;    -     ;     0.00 ;   1971.5 ;       5527.72 ;    27.78 ;       6401.23 ;    32.17 ;   90.76 ;
   6 ;   29 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5797.26 ;     0.00 ;     0.00 ;     0.00 ;    1601.74 ;    -     ;    -     ;     0.00 ;   7234.7 ;      35079.52 ;    67.98 ;      39599.90 ;    76.74 ;  119.63 ;
   6 ;   29 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5101.01 ;     0.00 ;     0.00 ;     0.00 ;    1911.39 ;    -     ;    -     ;     0.00 ;   7234.7 ;      35079.52 ;    67.98 ;      39599.90 ;    76.74 ;  119.63 ;
   6 ;   29 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1793.43 ;     0.00 ;     0.00 ;     0.00 ;    3445.57 ;    -     ;    -     ;     0.00 ;   7234.7 ;      35079.52 ;    67.98 ;      39599.90 ;    76.74 ;  115.33 ;
   6 ;   29 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3568.63 ;     0.00 ;     0.00 ;     0.00 ;    2625.65 ;    -     ;    -     ;     0.00 ;   7234.7 ;      35079.52 ;    67.98 ;      39599.90 ;    76.74 ;   90.49 ;
