-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   34 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33609.79 ;    19.07 ;     0.00 ;     0.00 ;    8321.88 ;  2464.98 ;  6629.00 ;     0.00 ;  60281.9 ;     124718.90 ;    61.04 ;     145425.78 ;    71.17 ;    0.00 ;
   6 ;   35 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 32219.51 ;   115.60 ;     0.00 ;     0.00 ;    6552.89 ;  1900.00 ;  6629.00 ;     0.00 ;  60281.9 ;     124718.90 ;    61.04 ;     145425.78 ;    71.17 ;    0.00 ;
   6 ;   35 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 27051.63 ;   115.60 ;     0.00 ;     0.00 ;    2557.57 ;  2176.20 ;  5699.83 ;     0.00 ;  60281.9 ;     124718.90 ;    61.04 ;     145425.78 ;    71.17 ;    0.00 ;
   6 ;   35 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29904.60 ;    90.28 ;     0.00 ;     0.00 ;    4945.33 ;  2191.43 ;  6147.21 ;     0.00 ;  60281.9 ;     124718.90 ;    61.04 ;     145425.78 ;    71.17 ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5201.00 ;     0.00 ;     0.00 ;     0.00 ;    6629.00 ;    -     ;    -     ;     0.00 ;   4570.9 ;       8669.41 ;    43.57 ;      10695.66 ;    53.75 ;    0.00 ;
   6 ;   35 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3625.50 ;     0.00 ;     0.00 ;     0.00 ;    6629.00 ;    -     ;    -     ;     0.00 ;   4570.9 ;       8669.41 ;    43.57 ;      10695.66 ;    53.75 ;    0.00 ;
   6 ;   35 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1884.14 ;     0.00 ;     0.00 ;     0.00 ;    5407.26 ;    -     ;    -     ;     0.00 ;   4570.9 ;       8669.41 ;    43.57 ;      10695.66 ;    53.75 ;    0.00 ;
   6 ;   35 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3135.90 ;     0.00 ;     0.00 ;     0.00 ;    5995.51 ;    -     ;    -     ;     0.00 ;   4570.9 ;       8669.41 ;    43.57 ;      10695.66 ;    53.75 ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3501.15 ;     0.00 ;     0.00 ;     0.00 ;    3897.85 ;    -     ;    -     ;     0.00 ;   5933.7 ;      36112.39 ;    69.98 ;      40279.44 ;    78.05 ;    0.00 ;
   6 ;   35 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3857.00 ;     0.00 ;     0.00 ;     0.00 ;    3155.40 ;    -     ;    -     ;     0.00 ;   5933.7 ;      36112.39 ;    69.98 ;      40279.44 ;    78.05 ;    0.00 ;
   6 ;   35 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1260.66 ;     0.00 ;     0.00 ;     0.00 ;    3978.34 ;    -     ;    -     ;     0.00 ;   5933.7 ;      36112.39 ;    69.98 ;      40279.44 ;    78.05 ;    0.00 ;
   6 ;   35 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2417.39 ;     0.00 ;     0.00 ;     0.00 ;    3776.89 ;    -     ;    -     ;     0.00 ;   5933.7 ;      36112.39 ;    69.98 ;      40279.44 ;    78.05 ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17640.64 ;     0.00 ;     0.00 ;     0.00 ;  -12219.74 ;    -     ;    -     ;     0.00 ;  10339.2 ;      11591.36 ;    81.63 ;      11371.02 ;    80.07 ;    0.00 ;
   6 ;   35 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15043.19 ;     0.00 ;     0.00 ;     0.00 ;   -9708.29 ;    -     ;    -     ;     0.00 ;  10339.2 ;      11591.36 ;    81.63 ;      11371.02 ;    80.07 ;    0.00 ;
   6 ;   35 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 10031.38 ;     0.00 ;     0.00 ;     0.00 ;   -5314.18 ;    -     ;    -     ;     0.00 ;  10339.2 ;      11591.36 ;    81.63 ;      11371.02 ;    80.07 ;    0.00 ;
   6 ;   35 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 13125.90 ;     0.00 ;     0.00 ;     0.00 ;   -8088.73 ;    -     ;    -     ;     0.00 ;  10339.2 ;      11591.36 ;    81.63 ;      11371.02 ;    80.07 ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   35 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   35 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   35 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32133.12 ;     4.99 ;     0.00 ;     0.00 ;    9543.47 ;  2464.98 ;  6629.00 ;     0.00 ;  49066.2 ;     124718.90 ;    61.04 ;     141765.47 ;    69.38 ;   80.56 ;
   6 ;   36 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29308.98 ;    96.32 ;     0.00 ;     0.00 ;    9203.13 ;  1900.00 ;  6629.00 ;     0.00 ;  49066.2 ;     124718.90 ;    61.04 ;     141765.47 ;    69.38 ;   80.46 ;
   6 ;   36 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2955.36 ;   393.00 ; 22834.68 ;   115.60 ;     0.00 ;     0.00 ;    6586.56 ;  2176.20 ;  5699.83 ;     0.00 ;  49066.2 ;     124718.90 ;    61.04 ;     141765.47 ;    69.38 ;   75.77 ;
   6 ;   36 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2980.90 ;   393.00 ; 26692.84 ;    82.36 ;     0.00 ;     0.00 ;    7935.68 ;  2191.43 ;  6147.21 ;     0.00 ;  49066.2 ;     124718.90 ;    61.04 ;     141765.47 ;    69.38 ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5253.52 ;     0.00 ;     0.00 ;     0.00 ;    6401.48 ;    -     ;    -     ;     0.00 ;   2579.5 ;       8669.41 ;    43.57 ;       8821.07 ;    44.33 ;   80.56 ;
   6 ;   36 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  3940.39 ;     0.00 ;     0.00 ;     0.00 ;    6139.11 ;    -     ;    -     ;     0.00 ;   2579.5 ;       8669.41 ;    43.57 ;       8821.07 ;    44.33 ;   80.46 ;
   6 ;   36 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1593.45 ;     0.00 ;     0.00 ;     0.00 ;    5522.95 ;    -     ;    -     ;     0.00 ;   2579.5 ;       8669.41 ;    43.57 ;       8821.07 ;    44.33 ;   75.77 ;
   6 ;   36 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  3067.95 ;     0.00 ;     0.00 ;     0.00 ;    5888.45 ;    -     ;    -     ;     0.00 ;   2579.5 ;       8669.41 ;    43.57 ;       8821.07 ;    44.33 ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4495.40 ;     0.00 ;     0.00 ;     0.00 ;    2903.60 ;    -     ;    -     ;     0.00 ;   6053.1 ;      36112.39 ;    69.98 ;      40604.35 ;    78.68 ;   80.56 ;
   6 ;   36 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3489.38 ;     0.00 ;     0.00 ;     0.00 ;    3523.02 ;    -     ;    -     ;     0.00 ;   6053.1 ;      36112.39 ;    69.98 ;      40604.35 ;    78.68 ;   80.46 ;
   6 ;   36 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1212.87 ;     0.00 ;     0.00 ;     0.00 ;    4026.13 ;    -     ;    -     ;     0.00 ;   6053.1 ;      36112.39 ;    69.98 ;      40604.35 ;    78.68 ;   75.77 ;
   6 ;   36 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2572.89 ;     0.00 ;     0.00 ;     0.00 ;    3621.39 ;    -     ;    -     ;     0.00 ;   6053.1 ;      36112.39 ;    69.98 ;      40604.35 ;    78.68 ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12769.7 ;      11591.36 ;    81.63 ;      11377.12 ;    80.12 ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12769.7 ;      11591.36 ;    81.63 ;      11377.12 ;    80.12 ;    0.00 ;
   6 ;   36 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12769.7 ;      11591.36 ;    81.63 ;      11377.12 ;    80.12 ;    0.00 ;
   6 ;   36 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12769.7 ;      11591.36 ;    81.63 ;      11377.12 ;    80.12 ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33082.91 ;    73.76 ;     0.00 ;     0.00 ;    8903.45 ;  2464.98 ;  6629.00 ;     0.00 ;  53982.5 ;     124718.90 ;    61.04 ;     143584.12 ;    70.27 ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30042.38 ;   115.60 ;     0.00 ;     0.00 ;    8730.02 ;  1900.00 ;  6629.00 ;     0.00 ;  53982.5 ;     124718.90 ;    61.04 ;     143584.12 ;    70.27 ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21910.25 ;   115.60 ;     0.00 ;     0.00 ;    7698.95 ;  2176.20 ;  5699.83 ;     0.00 ;  53982.5 ;     124718.90 ;    61.04 ;     143584.12 ;    70.27 ;    0.00 ;
   6 ;   37 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26623.39 ;   104.62 ;     0.00 ;     0.00 ;    8240.89 ;  2191.43 ;  6147.21 ;     0.00 ;  53982.5 ;     124718.90 ;    61.04 ;     143584.12 ;    70.27 ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5221.31 ;     0.00 ;     0.00 ;     0.00 ;    6608.69 ;    -     ;    -     ;     0.00 ;   5139.2 ;       8669.41 ;    43.57 ;      11377.50 ;    57.18 ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  4135.58 ;     0.00 ;     0.00 ;     0.00 ;    6118.92 ;    -     ;    -     ;     0.00 ;   5139.2 ;       8669.41 ;    43.57 ;      11377.50 ;    57.18 ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1532.29 ;     0.00 ;     0.00 ;     0.00 ;    5759.11 ;    -     ;    -     ;     0.00 ;   5139.2 ;       8669.41 ;    43.57 ;      11377.50 ;    57.18 ;    0.00 ;
   6 ;   37 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3070.56 ;     0.00 ;     0.00 ;     0.00 ;    6060.84 ;    -     ;    -     ;     0.00 ;   5139.2 ;       8669.41 ;    43.57 ;      11377.50 ;    57.18 ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3948.37 ;     0.00 ;     0.00 ;     0.00 ;    3450.63 ;    -     ;    -     ;     0.00 ;   4174.1 ;      36112.39 ;    69.98 ;      38831.44 ;    75.25 ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3302.34 ;     0.00 ;     0.00 ;     0.00 ;    3710.06 ;    -     ;    -     ;     0.00 ;   4174.1 ;      36112.39 ;    69.98 ;      38831.44 ;    75.25 ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1237.95 ;     0.00 ;     0.00 ;     0.00 ;    4001.05 ;    -     ;    -     ;     0.00 ;   4174.1 ;      36112.39 ;    69.98 ;      38831.44 ;    75.25 ;    0.00 ;
   6 ;   37 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2401.40 ;     0.00 ;     0.00 ;     0.00 ;    3792.89 ;    -     ;    -     ;     0.00 ;   4174.1 ;      36112.39 ;    69.98 ;      38831.44 ;    75.25 ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17774.98 ;     0.00 ;     0.00 ;     0.00 ;  -12354.08 ;    -     ;    -     ;     0.00 ;  11915.4 ;      11591.36 ;    81.63 ;      11328.82 ;    79.78 ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17774.98 ;     0.00 ;     0.00 ;     0.00 ;  -12440.08 ;    -     ;    -     ;     0.00 ;  11915.4 ;      11591.36 ;    81.63 ;      11328.82 ;    79.78 ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11915.4 ;      11591.36 ;    81.63 ;      11328.82 ;    79.78 ;    0.00 ;
   6 ;   37 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17070.95 ;     0.00 ;     0.00 ;     0.00 ;  -12033.77 ;    -     ;    -     ;     0.00 ;  11915.4 ;      11591.36 ;    81.63 ;      11328.82 ;    79.78 ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32692.69 ;     4.99 ;     0.00 ;     0.00 ;    9224.90 ;  2464.98 ;  6629.00 ;     0.00 ;  51044.6 ;     124718.90 ;    61.04 ;     142800.25 ;    69.89 ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30088.83 ;   100.33 ;     0.00 ;     0.00 ;    8668.31 ;  1900.00 ;  6629.00 ;     0.00 ;  51044.6 ;     124718.90 ;    61.04 ;     142800.25 ;    69.89 ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23057.78 ;   115.60 ;     0.00 ;     0.00 ;    6551.42 ;  2176.20 ;  5699.83 ;     0.00 ;  51044.6 ;     124718.90 ;    61.04 ;     142800.25 ;    69.89 ;    0.00 ;
   6 ;   38 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27126.21 ;    83.24 ;     0.00 ;     0.00 ;    7716.68 ;  2191.43 ;  6147.21 ;     0.00 ;  51044.6 ;     124718.90 ;    61.04 ;     142800.25 ;    69.89 ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5725.15 ;     0.00 ;     0.00 ;     0.00 ;    6104.85 ;    -     ;    -     ;     0.00 ;   5010.4 ;       8669.41 ;    43.57 ;      11251.90 ;    56.55 ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3679.35 ;     0.00 ;     0.00 ;     0.00 ;    6575.15 ;    -     ;    -     ;     0.00 ;   5010.4 ;       8669.41 ;    43.57 ;      11251.90 ;    56.55 ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1478.23 ;     0.00 ;     0.00 ;     0.00 ;    5813.17 ;    -     ;    -     ;     0.00 ;   5010.4 ;       8669.41 ;    43.57 ;      11251.90 ;    56.55 ;    0.00 ;
   6 ;   38 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3074.73 ;     0.00 ;     0.00 ;     0.00 ;    6056.67 ;    -     ;    -     ;     0.00 ;   5010.4 ;       8669.41 ;    43.57 ;      11251.90 ;    56.55 ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3623.90 ;     0.00 ;     0.00 ;     0.00 ;    3775.10 ;    -     ;    -     ;     0.00 ;   9005.6 ;      36112.39 ;    69.98 ;      43419.15 ;    84.14 ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3096.01 ;     0.00 ;     0.00 ;     0.00 ;    3916.39 ;    -     ;    -     ;     0.00 ;   9005.6 ;      36112.39 ;    69.98 ;      43419.15 ;    84.14 ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2241.28 ;     0.00 ;     0.00 ;     0.00 ;    2997.72 ;    -     ;    -     ;     0.00 ;   9005.6 ;      36112.39 ;    69.98 ;      43419.15 ;    84.14 ;    0.00 ;
   6 ;   38 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2791.30 ;     0.00 ;     0.00 ;     0.00 ;    3402.98 ;    -     ;    -     ;     0.00 ;   9005.6 ;      36112.39 ;    69.98 ;      43419.15 ;    84.14 ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17213.3 ;      11591.36 ;    81.63 ;      11530.17 ;    81.20 ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17213.3 ;      11591.36 ;    81.63 ;      11530.17 ;    81.20 ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17213.3 ;      11591.36 ;    81.63 ;      11530.17 ;    81.20 ;    0.00 ;
   6 ;   38 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17213.3 ;      11591.36 ;    81.63 ;      11530.17 ;    81.20 ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   39 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31438.28 ;    44.12 ;     0.00 ;     0.00 ;   10277.44 ;  2464.98 ;  6629.00 ;     0.00 ;  47362.6 ;     124718.90 ;    61.04 ;     140699.82 ;    68.86 ;   83.31 ;
