-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   34 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32707.20 ;     0.00 ;     0.00 ;     0.00 ;    8434.40 ;  1900.00 ;  5790.13 ;     0.00 ;  52207.2 ;     104375.34 ;    51.08 ;     121413.17 ;    59.42 ;  102.68 ;
   6 ;   35 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30425.98 ;    14.86 ;     0.00 ;     0.00 ;    7474.68 ;  1900.00 ;  5845.13 ;     0.00 ;  52207.2 ;     104375.34 ;    51.08 ;     121413.17 ;    59.42 ;  101.61 ;
   6 ;   35 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24582.31 ;   115.60 ;     0.00 ;     0.00 ;    4255.89 ;  1900.00 ;  3733.16 ;     0.00 ;  52207.2 ;     104375.34 ;    51.08 ;     121413.17 ;    59.42 ;   97.66 ;
   6 ;   35 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27994.40 ;    63.20 ;     0.00 ;     0.00 ;    6057.46 ;  1900.00 ;  4735.61 ;     0.00 ;  52207.2 ;     104375.34 ;    51.08 ;     121413.17 ;    59.42 ;  106.33 ;
   6 ;   35 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3180.05 ;     0.00 ;     0.00 ;     0.00 ;    8357.75 ;    -     ;    -     ;     0.00 ;   2580.2 ;       5649.70 ;    28.39 ;       7119.68 ;    35.78 ;  102.68 ;
   6 ;   35 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1710.89 ;     0.00 ;     0.00 ;     0.00 ;    8251.41 ;    -     ;    -     ;     0.00 ;   2580.2 ;       5649.70 ;    28.39 ;       7119.68 ;    35.78 ;  101.61 ;
   6 ;   35 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   619.09 ;     0.00 ;     0.00 ;     0.00 ;    6380.11 ;    -     ;    -     ;     0.00 ;   2580.2 ;       5649.70 ;    28.39 ;       7119.68 ;    35.78 ;   97.66 ;
   6 ;   35 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1530.20 ;     0.00 ;     0.00 ;     0.00 ;    7309.00 ;    -     ;    -     ;     0.00 ;   2580.2 ;       5649.70 ;    28.39 ;       7119.68 ;    35.78 ;  106.33 ;
   6 ;   35 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4562.15 ;     0.00 ;     0.00 ;     0.00 ;    2836.85 ;    -     ;    -     ;     0.00 ;   5463.3 ;      34873.15 ;    67.58 ;      38214.41 ;    74.05 ;  102.68 ;
   6 ;   35 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3109.49 ;     0.00 ;     0.00 ;     0.00 ;    3902.91 ;    -     ;    -     ;     0.00 ;   5463.3 ;      34873.15 ;    67.58 ;      38214.41 ;    74.05 ;  101.61 ;
   6 ;   35 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1306.25 ;     0.00 ;     0.00 ;     0.00 ;    3932.75 ;    -     ;    -     ;     0.00 ;   5463.3 ;      34873.15 ;    67.58 ;      38214.41 ;    74.05 ;   97.66 ;
   6 ;   35 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2555.58 ;     0.00 ;     0.00 ;     0.00 ;    3638.71 ;    -     ;    -     ;     0.00 ;   5463.3 ;      34873.15 ;    67.58 ;      38214.41 ;    74.05 ;  106.33 ;
   6 ;   35 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10381.8 ;      11214.15 ;    78.97 ;      10851.14 ;    76.41 ;  100.88 ;
   6 ;   35 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10381.8 ;      11214.15 ;    78.97 ;      10851.14 ;    76.41 ;  100.88 ;
   6 ;   35 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1756.95 ;     0.00 ; 11641.72 ;     0.00 ;     0.00 ;     0.00 ;   -7993.47 ;    -     ;    -     ;     0.00 ;  10381.8 ;      11214.15 ;    78.97 ;      10851.14 ;    76.41 ;   97.66 ;
   6 ;   35 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1980.04 ;     0.00 ; 14149.15 ;     0.00 ;     0.00 ;     0.00 ;  -10404.02 ;    -     ;    -     ;     0.00 ;  10381.8 ;      11214.15 ;    78.97 ;      10851.14 ;    76.41 ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  100.88 ;
   6 ;   35 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  100.88 ;
   6 ;   35 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   35 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 32780.60 ;     0.00 ;     0.00 ;     0.00 ;    8122.90 ;  1900.00 ;  5790.13 ;     0.00 ;  41165.6 ;     104375.34 ;    51.08 ;     114267.13 ;    55.93 ;  144.80 ;
   6 ;   36 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31163.18 ;     0.30 ;     0.00 ;     0.00 ;    6684.82 ;  1900.00 ;  5845.13 ;     0.00 ;  41165.6 ;     104375.34 ;    51.08 ;     114267.13 ;    55.93 ;  143.66 ;
   6 ;   36 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23032.10 ;   107.75 ;     0.00 ;     0.00 ;    5760.16 ;  1900.00 ;  3733.16 ;     0.00 ;  41165.6 ;     104375.34 ;    51.08 ;     114267.13 ;    55.93 ;  138.31 ;
   6 ;   36 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3628.97 ;   393.00 ; 27371.39 ;    55.94 ;     0.00 ;     0.00 ;    6582.64 ;  1900.00 ;  4735.61 ;     0.00 ;  41165.6 ;     104375.34 ;    51.08 ;     114267.13 ;    55.93 ;  106.33 ;
   6 ;   36 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2392.32 ;     0.00 ;     0.00 ;     0.00 ;    9145.48 ;    -     ;    -     ;     0.00 ;   1485.0 ;       5649.70 ;    28.39 ;       6186.26 ;    31.09 ;  144.80 ;
   6 ;   36 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1709.96 ;     0.00 ;     0.00 ;     0.00 ;    8252.34 ;    -     ;    -     ;     0.00 ;   1485.0 ;       5649.70 ;    28.39 ;       6186.26 ;    31.09 ;  143.66 ;
   6 ;   36 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   635.26 ;     0.00 ;     0.00 ;     0.00 ;    6363.94 ;    -     ;    -     ;     0.00 ;   1485.0 ;       5649.70 ;    28.39 ;       6186.26 ;    31.09 ;  138.31 ;
   6 ;   36 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1331.72 ;     0.00 ;     0.00 ;     0.00 ;    7507.48 ;    -     ;    -     ;     0.00 ;   1485.0 ;       5649.70 ;    28.39 ;       6186.26 ;    31.09 ;  106.33 ;
   6 ;   36 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   5565.8 ;      34873.15 ;    67.58 ;      38321.08 ;    74.26 ;  143.50 ;
   6 ;   36 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4152.05 ;     0.00 ;     0.00 ;     0.00 ;    1668.25 ;    -     ;    -     ;     0.00 ;   5565.8 ;      34873.15 ;    67.58 ;      38321.08 ;    74.26 ;  143.50 ;
   6 ;   36 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1341.47 ;     0.00 ;     0.00 ;     0.00 ;    2705.43 ;    -     ;    -     ;     0.00 ;   5565.8 ;      34873.15 ;    67.58 ;      38321.08 ;    74.26 ;  138.31 ;
   6 ;   36 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2834.57 ;     0.00 ;     0.00 ;     0.00 ;    2167.62 ;    -     ;    -     ;     0.00 ;   5565.8 ;      34873.15 ;    67.58 ;      38321.08 ;    74.26 ;  106.33 ;
   6 ;   36 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12785.4 ;      11214.15 ;    78.97 ;      10865.82 ;    76.52 ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12785.4 ;      11214.15 ;    78.97 ;      10865.82 ;    76.52 ;    0.00 ;
   6 ;   36 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12785.4 ;      11214.15 ;    78.97 ;      10865.82 ;    76.52 ;    0.00 ;
   6 ;   36 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12785.4 ;      11214.15 ;    78.97 ;      10865.82 ;    76.52 ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32376.17 ;    28.71 ;     0.00 ;     0.00 ;    8794.13 ;  1900.00 ;  5790.13 ;     0.00 ;  45829.2 ;     104375.34 ;    51.08 ;     118098.12 ;    57.80 ;  116.06 ;
   6 ;   37 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29774.87 ;   115.60 ;     0.00 ;     0.00 ;    8226.53 ;  1900.00 ;  5845.13 ;     0.00 ;  45829.2 ;     104375.34 ;    51.08 ;     118098.12 ;    57.80 ;  115.46 ;
   6 ;   37 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23131.67 ;   115.60 ;     0.00 ;     0.00 ;    5706.53 ;  1900.00 ;  3733.16 ;     0.00 ;  45829.2 ;     104375.34 ;    51.08 ;     118098.12 ;    57.80 ;  108.59 ;
   6 ;   37 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27012.69 ;    92.80 ;     0.00 ;     0.00 ;    7068.77 ;  1900.00 ;  4735.61 ;     0.00 ;  45829.2 ;     104375.34 ;    51.08 ;     118098.12 ;    57.80 ;  106.33 ;
   6 ;   37 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3574.34 ;     0.00 ;     0.00 ;     0.00 ;    7963.46 ;    -     ;    -     ;     0.00 ;   3079.6 ;       5649.70 ;    28.39 ;       7443.84 ;    37.41 ;  116.06 ;
   6 ;   37 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2249.39 ;     0.00 ;     0.00 ;     0.00 ;    7712.91 ;    -     ;    -     ;     0.00 ;   3079.6 ;       5649.70 ;    28.39 ;       7443.84 ;    37.41 ;  115.46 ;
   6 ;   37 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   620.14 ;     0.00 ;     0.00 ;     0.00 ;    6379.06 ;    -     ;    -     ;     0.00 ;   3079.6 ;       5649.70 ;    28.39 ;       7443.84 ;    37.41 ;  108.59 ;
   6 ;   37 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1752.19 ;     0.00 ;     0.00 ;     0.00 ;    7087.02 ;    -     ;    -     ;     0.00 ;   3079.6 ;       5649.70 ;    28.39 ;       7443.84 ;    37.41 ;  106.33 ;
   6 ;   37 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4527.60 ;     0.00 ;     0.00 ;     0.00 ;    2871.40 ;    -     ;    -     ;     0.00 ;   3745.4 ;      34873.15 ;    67.58 ;      36773.25 ;    71.26 ;  116.06 ;
   6 ;   37 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3322.84 ;     0.00 ;     0.00 ;     0.00 ;    3689.56 ;    -     ;    -     ;     0.00 ;   3745.4 ;      34873.15 ;    67.58 ;      36773.25 ;    71.26 ;  115.46 ;
   6 ;   37 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1316.74 ;     0.00 ;     0.00 ;     0.00 ;    3922.26 ;    -     ;    -     ;     0.00 ;   3745.4 ;      34873.15 ;    67.58 ;      36773.25 ;    71.26 ;  108.59 ;
   6 ;   37 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2598.70 ;     0.00 ;     0.00 ;     0.00 ;    3595.58 ;    -     ;    -     ;     0.00 ;   3745.4 ;      34873.15 ;    67.58 ;      36773.25 ;    71.26 ;  106.33 ;
   6 ;   37 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11989.7 ;      11214.15 ;    78.97 ;      10825.25 ;    76.23 ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11989.7 ;      11214.15 ;    78.97 ;      10825.25 ;    76.23 ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11989.7 ;      11214.15 ;    78.97 ;      10825.25 ;    76.23 ;    0.00 ;
   6 ;   37 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11989.7 ;      11214.15 ;    78.97 ;      10825.25 ;    76.23 ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32600.80 ;     0.00 ;     0.00 ;     0.00 ;    8502.70 ;  1900.00 ;  5790.13 ;     0.00 ;  42949.5 ;     104375.34 ;    51.08 ;     115703.72 ;    56.63 ;  120.33 ;
   6 ;   38 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30927.47 ;     0.00 ;     0.00 ;     0.00 ;    6920.23 ;  1900.00 ;  5845.13 ;     0.00 ;  42949.5 ;     104375.34 ;    51.08 ;     115703.72 ;    56.63 ;  119.64 ;
   6 ;   38 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24000.07 ;   109.01 ;     0.00 ;     0.00 ;    4831.54 ;  1900.00 ;  3733.16 ;     0.00 ;  42949.5 ;     104375.34 ;    51.08 ;     115703.72 ;    56.63 ;  116.72 ;
   6 ;   38 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27774.48 ;    56.52 ;     0.00 ;     0.00 ;    6252.36 ;  1900.00 ;  4735.61 ;     0.00 ;  42949.5 ;     104375.34 ;    51.08 ;     115703.72 ;    56.63 ;  106.33 ;
   6 ;   38 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4028.07 ;     0.00 ;     0.00 ;     0.00 ;    7509.73 ;    -     ;    -     ;     0.00 ;   2868.1 ;       5649.70 ;    28.39 ;       7091.33 ;    35.64 ;  120.33 ;
   6 ;   38 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2382.89 ;     0.00 ;     0.00 ;     0.00 ;    7579.41 ;    -     ;    -     ;     0.00 ;   2868.1 ;       5649.70 ;    28.39 ;       7091.33 ;    35.64 ;  119.64 ;
   6 ;   38 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   652.26 ;     0.00 ;     0.00 ;     0.00 ;    6346.94 ;    -     ;    -     ;     0.00 ;   2868.1 ;       5649.70 ;    28.39 ;       7091.33 ;    35.64 ;  116.72 ;
   6 ;   38 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1917.13 ;     0.00 ;     0.00 ;     0.00 ;    6922.07 ;    -     ;    -     ;     0.00 ;   2868.1 ;       5649.70 ;    28.39 ;       7091.33 ;    35.64 ;  106.33 ;
   6 ;   38 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5507.35 ;     0.00 ;     0.00 ;     0.00 ;    1891.65 ;    -     ;    -     ;     0.00 ;   8493.2 ;      34873.15 ;    67.58 ;      40886.06 ;    79.23 ;  120.33 ;
   6 ;   38 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4754.93 ;     0.00 ;     0.00 ;     0.00 ;    2257.47 ;    -     ;    -     ;     0.00 ;   8493.2 ;      34873.15 ;    67.58 ;      40886.06 ;    79.23 ;  119.64 ;
   6 ;   38 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1587.95 ;     0.00 ;     0.00 ;     0.00 ;    3651.05 ;    -     ;    -     ;     0.00 ;   8493.2 ;      34873.15 ;    67.58 ;      40886.06 ;    79.23 ;  116.72 ;
   6 ;   38 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3310.19 ;     0.00 ;     0.00 ;     0.00 ;    2884.09 ;    -     ;    -     ;     0.00 ;   8493.2 ;      34873.15 ;    67.58 ;      40886.06 ;    79.23 ;  106.33 ;
   6 ;   38 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17266.5 ;      11214.15 ;    78.97 ;      11001.71 ;    77.47 ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17266.5 ;      11214.15 ;    78.97 ;      11001.71 ;    77.47 ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17266.5 ;      11214.15 ;    78.97 ;      11001.71 ;    77.47 ;    0.00 ;
   6 ;   38 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17266.5 ;      11214.15 ;    78.97 ;      11001.71 ;    77.47 ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   39 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33751.50 ;    27.54 ;     0.00 ;     0.00 ;    7179.54 ;  1900.00 ;  5790.13 ;     0.00 ;  39449.7 ;     104375.34 ;    51.08 ;     112491.85 ;    55.06 ;  149.97 ;
   6 ;   39 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31830.51 ;   115.60 ;     0.00 ;     0.00 ;    5932.79 ;  1900.00 ;  5845.13 ;     0.00 ;  39449.7 ;     104375.34 ;    51.08 ;     112491.85 ;    55.06 ;  148.93 ;
   6 ;   39 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23017.08 ;   115.60 ;     0.00 ;     0.00 ;    5783.02 ;  1900.00 ;  3733.16 ;     0.00 ;  39449.7 ;     104375.34 ;    51.08 ;     112491.85 ;    55.06 ;  143.55 ;
